reaction_type,example,rxn_smiles_clean,reactants_smiles,products_smiles,conditions,row_num,success,elapsed_s,detected_reaction_type,confidence,reaction_key,reacted_motifs,formed_motifs,spectator_motifs,reactant_slot_evidence_motifs,product_motifs_reactive,quality_score,quality_level,quality_reasons,validation_method,validation_reason,event_fallback,event_families,events,anomalies,mechanisms,redox,role_summary_json,error
minisci_alkylation,,O=C(O)C1CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>CCOC(=O)CC(C(=O)OCC)[n+]1ccc(C2CCCCC2)cc1.CCOS(=O)(=O)[O-],,,,569,True,0.495,Minisci_alkylation,1.0,|HeteroAr-H|R2CH-COOH -> Ar-Alkyl | bond_formed: C(ar)-N(ar); C-C(ar) | bond_formed_labeled: C(ar)-N(ar); C-C(ar)[Ar-Alkyl] | bond_broken: C(ar)-C(ar); C-N(ar); C-O | spectators: Alkyl-AromN|Alkyl-O*|Pyridine|R2CH-COOR|RCH2-COOR|R_acidic-H | events: Amid+C-N+C-C | mech: acyl_substitution,HeteroAr-H;R2CH-COOH;R_acidic-H,Ar-Alkyl,Alkyl-AromN;Alkyl-O*;HeteroAr-H;Pyridine;R2CH-COOR;RCH2-COOR;R_acidic-H,Alkyl-AromN;Alkyl-O*;HeteroAr-H;Pyridine;R2CH-COOH;R2CH-COOR;RCH2-COOR;R_acidic-H,Ar-Alkyl,0.5,medium,amidation_without_explicit_activation_marker;multi_transform_record_possible;broken_bond_element_without_reactant_motif:N;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,acyl_transfer;bond_formation,c_n_bond_formation;c_c_bond_formation;intermolecular_or_multi_component;amidation_like,amidation_without_explicit_activation_marker;multi_transform_record_possible,acyl_substitution,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 3, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""R2CH-COOH"", ""member_type"": ""R2CH-COOH"", ""name"": """"}], ""category"": ""Alkyl-COOH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""Alkyl-COOR"", ""member_type"": ""Alkyl-COOR"", ""name"": """"}, {""category"": ""R2CH-COOR"", ""member_type"": ""R2CH-COOR"", ""name"": """"}, {""category"": ""RCH2-COOR"", ""member_type"": ""RCH2-COOR"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-AromN"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-AromN"", ""name"": """", ""position"": 1, ""role"": null}, {""category"": ""Alkyl-O*"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Alkyl-O*"", ""name"": """", ""position"": 2, ""role"": null}]}}",
minisci_alkylation,,O=C(O)C1CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1cccc(C)c1.CCOS(=O)(=O)[O-]>>Cc1cnccc1C1CCCCC1,,,,570,True,0.297,Minisci_alkylation,1.0,|Alkyl-AromN|Alkyl-O*|R2CH-COOH|R2CH-COOR|RCH2-COOR -> Ar-Alkyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Pyridine,Alkyl-AromN;Alkyl-O*;HeteroAr-H;R2CH-COOH;R2CH-COOR;RCH2-COOR;R_acidic-H,Ar-Alkyl,Ar-Alkyl;HeteroAr-H;Pyridine,Alkyl-AromN;Alkyl-O*;Ar-Alkyl;HeteroAr-H;Pyridine;R2CH-COOH;R2CH-COOR;RCH2-COOR,Ar-Alkyl,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 3, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""R2CH-COOH"", ""member_type"": ""R2CH-COOH"", ""name"": """"}], ""category"": ""Alkyl-COOH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""Ar-Alkyl"", ""member_type"": ""Ar-Alkyl"", ""name"": """"}, {""category"": ""Alkyl-COOR"", ""member_type"": ""Alkyl-COOR"", ""name"": """"}, {""category"": ""R2CH-COOR"", ""member_type"": ""R2CH-COOR"", ""name"": """"}, {""category"": ""RCH2-COOR"", ""member_type"": ""RCH2-COOR"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-AromN"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-AromN"", ""name"": """", ""position"": 1, ""role"": null}, {""category"": ""Alkyl-O*"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Alkyl-O*"", ""name"": """", ""position"": 2, ""role"": null}]}}",
minisci_alkylation,,O=C(O)C12CC3CC(CC(C3)C1)C2.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>c1cc(C23CC4CC(CC(C4)C2)C3)ccn1,,,,571,True,0.478,Minisci_alkylation,1.0,|Alkyl-AromN|Alkyl-O*|R2CH-COOR|R3C-COOH|RCH2-COOR -> Ar-Alkyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: HeteroAr-H|Pyridine,Alkyl-AromN;Alkyl-O*;HeteroAr-H;R2CH-COOR;R3C-COOH;RCH2-COOR;R_acidic-H,Ar-Alkyl,HeteroAr-H;Pyridine,Alkyl-AromN;Alkyl-O*;HeteroAr-H;Pyridine;R2CH-COOR;R3C-COOH;RCH2-COOR,Ar-Alkyl,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 3, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""R3C-COOH"", ""member_type"": ""R3C-COOH"", ""name"": """"}], ""category"": ""Alkyl-COOH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""Alkyl-COOR"", ""member_type"": ""Alkyl-COOR"", ""name"": """"}, {""category"": ""R2CH-COOR"", ""member_type"": ""R2CH-COOR"", ""name"": """"}, {""category"": ""RCH2-COOR"", ""member_type"": ""RCH2-COOR"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-AromN"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-AromN"", ""name"": """", ""position"": 1, ""role"": null}, {""category"": ""Alkyl-O*"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Alkyl-O*"", ""name"": """", ""position"": 2, ""role"": null}]}}",
minisci_alkylation,,CC1(C(=O)O)CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>CC1(c2ccncc2)CCCCC1,,,,572,True,0.288,Minisci_alkylation,1.0,|Alkyl-AromN|Alkyl-O*|R2CH-COOR|R3C-COOH|RCH2-COOR -> Ar-Alkyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: HeteroAr-H|Pyridine,Alkyl-AromN;Alkyl-O*;HeteroAr-H;R2CH-COOR;R3C-COOH;RCH2-COOR;R_acidic-H,Ar-Alkyl,HeteroAr-H;Pyridine,Alkyl-AromN;Alkyl-O*;HeteroAr-H;Pyridine;R2CH-COOR;R3C-COOH;RCH2-COOR,Ar-Alkyl,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 3, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""R3C-COOH"", ""member_type"": ""R3C-COOH"", ""name"": """"}], ""category"": ""Alkyl-COOH"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Alkyl-COOH"", ""name"": """", ""position"": 0, ""role"": ""acid""}, {""alternative_functional_groups"": [{""category"": ""Alkyl-COOR"", ""member_type"": ""Alkyl-COOR"", ""name"": """"}, {""category"": ""R2CH-COOR"", ""member_type"": ""R2CH-COOR"", ""name"": """"}, {""category"": ""RCH2-COOR"", ""member_type"": ""RCH2-COOR"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Alkyl-AromN"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Alkyl-AromN"", ""name"": """", ""position"": 1, ""role"": null}, {""category"": ""Alkyl-O*"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Alkyl-O*"", ""name"": """", ""position"": 2, ""role"": null}]}}",
minisci_alkylation,,O=Cc1ccccc1.c1ccc2cnccc2c1>>O=C(c1ccccc1)c1nccc2ccccc12,,,,573,True,0.307,Minisci_acylation,1.0,|Ar-CHO -> Ar-COR | bond_formed: C-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C(ar)-O | bond_broken: C-O | spectators: HeteroAr-H|Isoquinoline | events: C-O+C-C,Ar-CHO;HeteroAr-H,Ar-COR,HeteroAr-H;Isoquinoline,Ar-CHO;HeteroAr-H;Isoquinoline,Ar-COR,0.5,medium,broken_bond_element_without_reactant_motif:O;formed_bond_element_without_product_motif:O;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_o_bond_formation;c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 0, ""reactants"": []}}",
minisci_alkylation,,O=Cc1ccc(F)cc1.c1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccc(F)cc1)c1ncc(-c2ccccc2)c2ccccc12,,,,574,True,0.232,Minisci_acylation,1.0,|Ar-CHO -> Ar-COR | bond_formed: C-C(ar); C(ar)-O | bond_formed_labeled: C-C(ar); C(ar)-O | bond_broken: C-O | spectators: Ar-F|HeteroAr-Ar|HeteroAr-H|Isoquinoline | events: C-O+C-C,Ar-CHO;HeteroAr-H,Ar-COR,Ar-F;HeteroAr-Ar;HeteroAr-H;Isoquinoline,Ar-CHO;Ar-F;HeteroAr-Ar;HeteroAr-H;Isoquinoline,Ar-COR,0.5,medium,broken_bond_element_without_reactant_motif:O;formed_bond_element_without_product_motif:O;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_o_bond_formation;c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""category"": ""Ar-F"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Ar-F"", ""name"": """", ""position"": 0, ""role"": null}, {""alternative_functional_groups"": [{""category"": ""Ar-Ar"", ""member_type"": ""Ar-Ar"", ""name"": """"}], ""category"": ""HeteroAr-Ar"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""HeteroAr-Ar"", ""name"": """", ""position"": 1, ""role"": null}]}}",
minisci_alkylation,,c1ccc2cnccc2c1.COc1ccc(C=O)cc1>>COc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,575,True,0.219,Minisci_acylation,1.0,|Ar-CHO -> Ar-COR | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | spectators: Ar-OR|HeteroAr-H|Isoquinoline,Ar-CHO;HeteroAr-H,Ar-COR,Ar-OR;HeteroAr-H;Isoquinoline,Ar-CHO;Ar-OR;HeteroAr-H;Isoquinoline,Ar-COR,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-O*"", ""member_type"": ""Ar-O*"", ""name"": """"}, {""category"": ""Alkyl-OR"", ""member_type"": ""Alkyl-OR"", ""name"": """"}, {""category"": ""CH3-OR"", ""member_type"": ""CH3-OR"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Ar-OR"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Ar-OR"", ""name"": """", ""position"": 1, ""role"": null}]}}",
minisci_alkylation,,CC(C)CC=O.c1ccc(-c2cncc3ccccc23)cc1>>CC(C)CC(=O)c1ncc(-c2ccccc2)c2ccccc12,,,,576,True,0.235,Minisci_acylation,1.0,|RCH2-CHO -> Ar-COR | spectators: HeteroAr-Ar|HeteroAr-H|Isoquinoline|R_acidic-H,HeteroAr-H;RCH2-CHO,Ar-COR,HeteroAr-Ar;HeteroAr-H;Isoquinoline;R_acidic-H,HeteroAr-Ar;HeteroAr-H;Isoquinoline;RCH2-CHO;R_acidic-H,Ar-COR,0.0,low,missing_bond_key;broken_bond_element_without_reactant_motif:N;broken_bond_element_without_reactant_motif:O;formed_bond_element_without_product_motif:N;formed_bond_element_without_product_motif:O;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,,,bond_key_demoted_due_to_inconsistency,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Ar"", ""member_type"": ""Ar-Ar"", ""name"": """"}], ""category"": ""HeteroAr-Ar"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""HeteroAr-Ar"", ""name"": """", ""position"": 1, ""role"": null}]}}",
minisci_alkylation,,c1ccc2cnccc2c1.COc1ccc(C=O)c(OC)c1OC>>COc1ccc(C(=O)c2nccc3ccccc23)c(OC)c1OC,,,,577,True,0.248,Minisci_acylation,1.0,|Ar-CHO -> Ar-COR | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | spectators: Ar-OR|HeteroAr-H|Isoquinoline,Ar-CHO;HeteroAr-H,Ar-COR,Ar-OR;HeteroAr-H;Isoquinoline,Ar-CHO;Ar-OR;HeteroAr-H;Isoquinoline,Ar-COR,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-O*"", ""member_type"": ""Ar-O*"", ""name"": """"}, {""category"": ""Alkyl-OR"", ""member_type"": ""Alkyl-OR"", ""name"": """"}, {""category"": ""CH3-OR"", ""member_type"": ""CH3-OR"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Ar-OR"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Ar-OR"", ""name"": """", ""position"": 1, ""role"": null}]}}",
minisci_alkylation,,c1ccc2cnccc2c1.CCCCCCCC=O>>CCCCCCCC(=O)c1nccc2ccccc12,,,,578,True,0.217,Minisci_acylation,1.0,|RCH2-CHO -> Ar-COR | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar); C-C(ar) | bond_broken: C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C-C; C-C | spectators: HeteroAr-H|Isoquinoline|R_acidic-H,HeteroAr-H;RCH2-CHO,Ar-COR,HeteroAr-H;Isoquinoline;R_acidic-H,HeteroAr-H;Isoquinoline;RCH2-CHO;R_acidic-H,Ar-COR,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,bond_formation,c_c_bond_formation;intermolecular_or_multi_component,,,redox_neutral,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 0, ""reactants"": []}}",
minisci_alkylation,,Cc1ccc(C=O)cc1.c1ccc2cnccc2c1>>Cc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,579,True,0.219,Minisci_acylation,1.0,|Ar-CHO -> Ar-COR | spectators: Ar-Alkyl|HeteroAr-H|Isoquinoline,Ar-CHO;HeteroAr-H,Ar-COR,Ar-Alkyl;HeteroAr-H;Isoquinoline,Ar-Alkyl;Ar-CHO;HeteroAr-H;Isoquinoline,Ar-COR,0.0,low,missing_bond_key;broken_bond_element_without_reactant_motif:N;broken_bond_element_without_reactant_motif:O;formed_bond_element_without_product_motif:N;formed_bond_element_without_product_motif:O;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,,,bond_key_demoted_due_to_inconsistency,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 1, ""reactants"": [{""category"": ""Ar-Alkyl"", ""has_alternatives"": false, ""is_expected"": false, ""member_type"": ""Ar-Alkyl"", ""name"": """", ""position"": 0, ""role"": null}]}}",
minisci_alkylation,,c1ccc2ncccc2c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc2ccccc2n1,,,,580,True,0.242,Minisci_acylation,0.95,|Acyl-COOH|HeteroAr-H -> Ar-COR | bond_formed: C-C(ar); C-C(ar); C-C(ar); C-N(ar) | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C-N(ar) | bond_broken: C(ar)-N(ar); C-C; C-C; C-O | spectators: Ar-COR|Quinoline | events: Amid+C-N+C-C | mech: acyl_substitution,Acyl-COOH;HeteroAr-H,,Ar-COR;HeteroAr-H;Quinoline,Acyl-COOH;Ar-COR;HeteroAr-H;Quinoline,Ar-COR,0.5,medium,amidation_without_explicit_activation_marker;multi_transform_record_possible;broken_bond_element_without_reactant_motif:N;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,crk_pattern,Taxonomy pattern (CRK): substrate + acid -> Minisci_acylation,,acyl_transfer;bond_formation,c_n_bond_formation;c_c_bond_formation;intermolecular_or_multi_component;amidation_like,amidation_without_explicit_activation_marker;multi_transform_record_possible,acyl_substitution,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 1, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-COR"", ""member_type"": ""Ar-COR"", ""name"": """"}], ""category"": ""Acyl-COOH"", ""has_alternatives"": true, ""is_expected"": false, ""member_type"": ""Acyl-COOH"", ""name"": """", ""position"": 1, ""role"": null}]}}",
