canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,steric_electronic_factors
CCCCCCCCO>>CCCCCCCCCl,C–OH → C–Cl; partial conserved-scaffold observation; the reactants do not account for Cl in the product.,Appel halogenation,,partial_product_correspondence,attachment_replacement,,partial_product_correspondence,0.8,incomplete,0.888889,"{""Cl"":1}",attachment_replacement,O,Cl,PFG1:daf16f3382a53b1f86df653a,unresolved,,Cl,rejected,unresolved_retained,single_stage,ineligible,condition_identifier_uncertainty; suspected_missing_reactant; unaccounted_product_heavy_atoms,GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; PARTIAL_PRODUCT_CORRESPONDENCE; PRODUCT_ATOM_SOURCE_UNRESOLVED:Cl; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES; PRODUCT_FRAGMENT_SOURCE_UNRESOLVED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COc1cccc(Oc2ccc(-c3nc4ccc(C(=O)O)cc4[nH]3)cc2)c1>>NC(=O)c1ccc2nc(-c3ccc(Oc4cccc(O)c4)cc3)[nH]c2c1,,CDI-mediated amidation,,unavailable,,,unresolved,0.0,incomplete,0.961538,"{""N"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
Cc1cccc(C(=O)O)n1.Nc1ccccc1Cl>>Cc1cccc(C(=O)Nc2ccccc2F)n1,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,incomplete,0.941176,"{""F"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
CCCCC=CC(=O)O.COc1ccc(S)cc1.NOCc1ccccc1>>CCCCC(CC(=O)NOCc1ccccc1)Sc1ccc(OC)cc1,C–O + N–H → C–N + C=C + S–H → C–C + C–H + C–S; events: Event 1: C–O + N–H → C–N; edits: C–O bond cleavage; C–N bond formation; N–H loss | Event 2: C=C + S–H → C–C + C–H + C–S; edits: C=C → C–C; C–S bond formation; H gain at C; S–H loss,CDI-mediated amidation,,multi_event,substitution,RS2:947cf1829d11158407f58a234cf897d7735f86890791e9005d699449d4c6bc32,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (Ar–SH): S=primary, Ar; E=neutral (q=+0.00) | P2 (Alkenyl–C(O)OH + R–C(O)–OH + R₁HC=CHR₂): S=primary; E=neutral (q=+0.00) | P3 (O–NH₂): S=methyl, primary N center, O; E=neutral (q=+0.00)"
CC(=O)O.CC(C)N.Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2C=O)c1C>>CC(=O)N(Cc1cc(-c2ncco2)ccc1-c1ccccc1S(=O)(=O)Nc1onc(C)c1C)C(C)C,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,CDI-mediated amidation,,observed_edits,generic_graph_transformation,RS2:5bc17d1eff3cccd853c8aaf95042b8b555bbb177cb19d01d0232e4b87a323947,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): S=primary N center, Alkyl α-C secondary, branched; E=neutral (q=+0.00) | P2 (R–CH=O): S=primary; E=neutral (q=+0.00) | P3 (R–C(O)OH + R–C(O)–OH): S=primary; E=neutral (q=+0.00)"
CC(C)C(=O)O.CN.Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2C=O)c1C>>Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)C(C)C)c1C,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,CDI-mediated amidation,,observed_edits,generic_graph_transformation,RS2:d8d56a71b695b08d4ac5a9d129df699d0519d05691daa3e82bb47c45b465ce39,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): S=primary N center, Alkyl α-C methyl; E=neutral (q=+0.00) | P2 (R–CH=O): S=primary; E=neutral (q=+0.00) | P3 (R–C(O)OH + R–C(O)–OH): S=primary; E=neutral (q=+0.00)"
CN.Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2C=O)c1C.Cn1c(C(=O)O)cc2ccccc21>>Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)c2cc3ccccc3n2C)c1C,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,CDI-mediated amidation,,observed_edits,generic_graph_transformation,RS2:fadae39db667716dd909613a5b015a18d1172d3fffd58e35cc92330e8a7f0cd7,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): S=primary N center, Alkyl α-C methyl; E=neutral (q=+0.00) | P2 (R–CH=O): S=primary; E=neutral (q=+0.00) | P3 (HeteroAr–C(O)OH + R–C(O)–OH): S=primary; E=neutral (q=+0.33)"
CN.Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2C=O)c1C.O=C(O)CC1CCCCC1>>Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC2CCCCC2)c1C,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,CDI-mediated amidation,,observed_edits,generic_graph_transformation,RS2:07bc38e3e729101b94abd1b7356ac2ff9530ec026cc05ba976a37c0b7b4fba1d,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–NH₂): S=primary N center, Alkyl α-C methyl; E=neutral (q=+0.00) | P2 (R–CH=O): S=primary; E=neutral (q=+0.00) | P3 (R–C(O)OH + R–C(O)–OH): S=primary; E=neutral (q=+0.00)"
CC(=O)N1CCNCC1.COC(=O)CCSc1ccc(C=O)cc1Cl.O=C(O)CC(=O)O>>COC(=O)CCSc1ccc(C=CC(=O)N2CCN(C(C)=O)CC2)cc1Cl,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)N1CC2(CC2)C[C@H]1C(=O)O.CC(C)(C)OC(=O)n1ccc(N)n1>>Cl.O=C(Nc1cc[nH]n1)[C@@H]1CC2(CC2)CN1,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,incomplete,0.9375,"{""Cl"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
C1COCCN1.C[C@@H]1CN(C(=O)OCc2ccccc2)[C@@H](C(=O)O)CN1C(=O)OC(C)(C)C>>C[C@@H]1CN[C@@H](C(=O)N2CCOCC2)CN1C(=O)OC(C)(C)C,C–N → N–H + C–O + N–H → C–N; events: Event 1: C–N → N–H; edits: C–N bond cleavage; H gain at N | Event 2: C–O + N–H → C–N; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,multi_event,substitution,RS2:dda1a1a356cc8f91104c563d3671be36c72e373c11524c32fc77bd075ed14b79,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–C(O)OH + R–C(O)–OH): S=primary; E=neutral (q=+0.00) | P2 (R₁R₂–NH): S=secondary N center, Alkyl α-C primary; E=neutral (q=+0.00)"
CC(C)(C)OC(=O)NCc1cccc(C(=O)O)c1.NCCc1ccncc1>>NCc1cccc(C(=O)NCCc2ccncc2)c1,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)CCNC[C@@H]1COC(C)(C)N1C(=O)OC(C)(C)C.CC(C)C[C@@H](Br)C(=O)O>>CC(C)CCN1C[C@H](CO)N[C@@H](CC(C)C)C1=O,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)CCNCc1cc([N+](=O)[O-])ccc1F.CC(C)(C)OC(=O)NCC(=O)O>>CC(C)(C)OC(=O)CCN(Cc1cc([N+](=O)[O-])ccc1F)C(=O)CN,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)N[C@@H](CCCCNC(=O)C(F)(F)F)C(=O)O.CO.C[C@@H](N)C(=O)N[C@H](C)C(=O)O>>COC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCNC(=O)C(F)(F)F)NC(=O)OC(C)(C)C,C–N substitution + C–O substitution; events: Event 1: C–N substitution; edits: C–O bond cleavage; C–N bond formation; N–H loss | Event 2: C–O substitution; edits: C–O bond cleavage; C–O bond formation; O–H loss,CDI-mediated amidation,,multi_event,generic_multi_event_graph_transformation,RS2:c136eccbcaf9c0dbe03cb04db0c19b49943d126b68271efcb352b45754988c29,exact_multi_event_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,2× CONR₂ [amide] (d=1/5); NCO₂R [carbamate] (d=1),"P1 (R–OH): S=primary, Alkyl α-C methyl; E=neutral (q=+0.00) | P2 (R–C(O)–OH + R–NH₂ + R–C(O)OH): S=primary, C(O)R; E=neutral (q=+0.00) | P3 (R–C(O)OH + R–C(O)–OH): S=primary; E=neutral (q=+0.00)"
CC(C)(C)OC(=O)N1CCC(n2ccnc2)CC1.O=C(O)CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1>>O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(n2ccnc2)CC1,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
COC(=O)c1ccc2c(c1)N(C)C(=O)[C@@H](NC(=O)OC(C)(C)C)CO2.O=C(O)c1cc(Cc2ccccc2)on1>>COC(=O)c1ccc2c(c1)N(C)C(=O)[C@@H](NC(=O)c1cc(Cc3ccccc3)on1)CO2,,CDI-mediated amidation,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCc1nccn1C1CCN(C(=O)OC(C)(C)C)CC1.O=C(O)CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1>>CCc1nccn1C1CCN(C(=O)CCS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)Nc1ccc(CN)cc1.N#Cc1ccc(NC(=O)NCc2cccc(C(=O)O)c2)cc1>>N#Cc1ccc(NC(=O)NCc2cccc(C(=O)Nc3ccc(CN)cc3)c2)cc1,,CDI-mediated amidation,,product_contradicted_candidates,,,reactant_grammar_only,0.0,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C#N)CCN(C(=O)OCc3ccccc3)CC1)CC2.Cc1ncnc(C)c1C(=O)O>>CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,,CDI-mediated amidation,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)OCc3ccccc3)CC1)CC2.Cc1ncnc(C)c1C(=O)O>>CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,,CDI-mediated amidation,,unavailable,,,unresolved,0.0,unresolved,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,no_usable_transformation_evidence; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CNOC.Cl.O=C(O)C1CCNCC1>>CON(C)C(=O)C1CCN(C(=O)OC(C)(C)C)CC1,2 × C–O + N–H → C–N; events: Event 1: C–O + N–H → C–N; edits: C–O bond cleavage; C–N bond formation; N–H loss | Event 2: C–O + N–H → C–N; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,multi_event,substitution,RS2:06feef7592ffdceaf4534a025265d0515bfdc7cb3fe6b93d7d56870ac0e0b41b,global_atom_correspondence,0.8,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–C(O)OH + R–C(O)–OH + R₁R₂–NH): S=primary; E=neutral (q=+0.00) | P2 (O–C(O)OR + O–C(O)OR): S=methyl; E=neutral (q=+0.00) | P3 (R–O–NH): S=primary, secondary N center, Alkyl α-C methyl, O; E=neutral (q=+0.00)"
CC(C)(C)OC(=O)N1CCC(CCN)CC1.N#Cc1ccc(NC(=O)NCc2cccc(C(=O)O)c2)cc1>>CC(C)(C)OC(=O)N1CCC(CCNC(=O)c2cccc(CNC(=O)Nc3ccc(C#N)cc3)c2)CC1,Ar–C(O)OH + R–NH₂ → Ar–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:ae6c960a34a0970b0ce4f3d33bdd3f0e13fb84a800f41fbc2d99ec5a4c781856,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,2× CONR₂ [amide] (d=4/5); NCO₂R [carbamate] (d=5); R–C≡N [nitrile] (d=11),"acyl partner: S=primary; E=neutral (q=+0.00) | nitrogen partner: S=primary N center, Alkyl α-C primary; E=neutral (q=+0.00)"
C1CCNCC1.O=C(O)CNC(=O)Nc1nc2ccc(Br)cn2n1>>O=C(NCC(=O)N1CCCCC1)Nc1nc2ccc(Br)cn2n1,R¹–C(O)OH + R²R³–NH → R¹–C(O)–NR²R³; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:93dcea51da51514e3ccc8e314cd1c5375cc9f376d3272aebf55c25e4249999b6,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=8); 2× CONR₂ [amide] (d=1/2); 3× HetAr–N [heteroaryl nitrogen] (d=5/6),"nitrogen partner: S=secondary N center, Alkyl α-C primary; E=neutral (q=+0.00) | acyl partner: S=primary; E=neutral (q=+0.00)"
CCOC(=O)CN.O=C(O)c1cc(Cc2ccc(Cl)cc2)c[nH]1>>CCOC(=O)CNC(=O)c1cc(Cc2ccc(Cl)cc2)c[nH]1,HeteroAr–C(O)OH + R–NH₂ → HeteroAr–C(O)–NH–R; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:1f62df88a7476e3e262ad73e59659d78e67afa0411286fd5494db3943422ca18,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=7); CO₂R [ester] (d=1),"nitrogen partner: S=primary N center, Alkyl α-C primary; E=neutral (q=+0.00) | acyl partner: S=primary; E=neutral (q=+0.00)"
CC(C)(OC(=O)N1CCC(N2CCNCC2)CC1)C(F)(F)F.Nc1sc2ccccc2c1C(=O)O>>CC(C)(OC(=O)N1CCC(N2CCN(C(=O)c3c(N)sc4ccccc34)CC2)CC1)C(F)(F)F,HeteroAr–C(O)OH + R¹R²–NH → HeteroAr–C(O)–NR¹R²; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:881a5787568ff90f854fc98ee782b91d38dc859a6ca22b50b20cc13fa8690618,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,NCO₂R [carbamate] (d=7); R₃N [tertiary amine] (d=3); R–NH₂ [primary amine] (d=2),"acyl partner: S=primary; E=neutral (q=-0.20) | nitrogen partner: S=secondary N center, Alkyl α-C primary; E=neutral (q=-0.20)"
CC(C)N1CCNCC1.O=C(O)[C@H]1CC12CCN(C(=O)OCc1ccccc1)CC2>>CC(C)N1CCN(C(=O)[C@H]2CC23CCN(C(=O)OCc2ccccc2)CC3)CC1,R¹–C(O)OH + R²R³–NH → R¹–C(O)–NR²R³; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:df49701baa4850c8b423493796405ea018ea52eb3f3e3c40d9ad680a7354d3bb,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,NCO₂R [carbamate] (d=4); R₃N [tertiary amine] (d=3),"acyl partner: S=primary; E=neutral (q=+0.00) | nitrogen partner: S=secondary N center, Alkyl α-C primary; E=neutral (q=-0.20)"
CC(C)(C)OC(=O)NCCC(=O)O.Cc1nc2ccc(N)cc2s1>>Cc1nc2ccc(NC(=O)CCNC(=O)OC(C)(C)C)cc2s1,R–C(O)OH + Ar–NH₂ → R–C(O)–NH–Ar; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:67e27503504ea06611a52ee39abc00d0b704c7e2e1f56bc7795f88029f3884c1,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,HetAr–N [heteroaryl nitrogen] (d=4); NCO₂R [carbamate] (d=2),"nitrogen partner: S=primary N center, Ar; E=neutral (q=+0.00) | acyl partner: S=primary; E=neutral (q=+0.00)"
Cl.Cn1nc(C(=O)O)cc1C(F)(F)F.O=C(CN1CCNCC1)c1ccc(F)cc1>>Cn1nc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)cc1C(F)(F)F,HeteroAr–C(O)OH + R¹R²–NH → HeteroAr–C(O)–NR¹R²; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:98d05363e2216c7acd950fb2f27f46a4c00fa5ac51a56660976ab82a6825896d,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,Ar–X [aryl halide] (d=9); C(O)R₂ [ketone] (d=4); 2× HetAr–N [heteroaryl nitrogen] (d=1/2); R₃N [tertiary amine] (d=3),"acyl partner: S=primary; E=electron poor (q=+0.54) | nitrogen partner: S=secondary N center, Alkyl α-C primary; E=neutral (q=-0.20)"
CCOC(=O)N1CCNCC1.NC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)O>>CCOC(=O)N1CCN(C(=O)[C@H](CCC(N)=O)NC(=O)OCc2ccccc2)CC1,R¹–C(O)OH + R²R³–NH → R¹–C(O)–NR²R³; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:152e99888d7fb0007a80482b06b2a924aae00dec501fc14718558f3f4b17a5a4,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CONR₂ [amide] (d=3); 2× NCO₂R [carbamate] (d=1/3),"acyl partner: S=primary; E=neutral (q=+0.00) | nitrogen partner: S=secondary N center, Alkyl α-C primary; E=neutral (q=+0.00)"
CNc1ccccc1.O=C(O)Cn1c(=O)oc2ccc(-c3ccccc3)cc21>>CN(C(=O)Cn1c(=O)oc2ccc(-c3ccccc3)cc21)c1ccccc1,R¹–C(O)OH + Ar–NH–R² → R¹–C(O)–N(Ar)(R²); edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:bd54b5b640cbc351bea9c4724f1aaea4382b5ae3b16ca9d622c64127acc8cf75,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,HetAr–N [heteroaryl nitrogen] (d=1),"nitrogen partner: S=secondary N center, Alkyl α-C methyl, Ar; E=neutral (q=+0.00) | acyl partner: S=primary; E=neutral (q=+0.33)"
Cl.O=C(O)Cc1ccccc1C(F)(F)F.c1csc(-c2noc(C3CCNCC3)n2)c1>>O=C(Cc1ccccc1C(F)(F)F)N1CCC(c2nc(-c3cccs3)no2)CC1,R¹–C(O)OH + R²R³–NH → R¹–C(O)–NR²R³; edits: C–O bond cleavage; C–N bond formation; N–H loss,CDI-mediated amidation,,exact_reconstruction,amide_formation,RS2:7c1e3765648f2393b474002e7dfac932b33fe830e514cb49f047cdee527d3449,exact_product_reconstruction,1.0,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,2× HetAr–N [heteroaryl nitrogen] (d=5/6),"acyl partner: S=primary; E=neutral (q=+0.00) | nitrogen partner: S=secondary N center, Alkyl α-C primary; E=neutral (q=+0.00)"
O=C(O)c1cc2ccc(OCc3ccccc3)cc2[nH]1>>NC(=O)c1cc2ccc(OCc3ccccc3)cc2[nH]1,R–C(=O)–OH → R–C(=O)–N; partial conserved-scaffold observation; the reactants do not account for N in the product.,CDI-mediated amidation,,partial_product_correspondence,acyl_heteroatom_substitution,,partial_product_correspondence,0.8,incomplete,0.95,"{""N"":1}",acyl_heteroatom_substitution,O,N,PFG1:795d2b21c405d553747a2ca9,unresolved,,N,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; PARTIAL_PRODUCT_CORRESPONDENCE; PRODUCT_ATOM_SOURCE_UNRESOLVED:N; PRODUCT_FRAGMENT_SOURCE_UNRESOLVED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
Cc1cc(C(F)(F)F)nn1CC(=O)N1CCC(c2nc(C(=O)O)cs2)CC1>>Cc1cc(C(F)(F)F)nn1CC(=O)N1CCC(c2nc(C(=O)NO)cs2)CC1,"R–C(=O)–OH → R–C(=O)–NO; partial conserved-scaffold observation; the reactants do not account for N, O in the product.",CDI-mediated amidation,,partial_product_correspondence,acyl_heteroatom_substitution,,partial_product_correspondence,0.8,incomplete,0.964286,"{""N"":1}",acyl_heteroatom_substitution,O,NO,PFG1:10ac8d74e9ead8a61117f6da,unresolved,,N; O,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; PARTIAL_PRODUCT_CORRESPONDENCE; PRODUCT_ATOM_SOURCE_UNRESOLVED:N; PRODUCT_ATOM_SOURCE_UNRESOLVED:O; PRODUCT_FRAGMENT_SOURCE_UNRESOLVED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
