reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-012-CAS-23894548,31-012-CAS-23894548,Reaction_20251105_2034.rdf,Thioether formation,7,,,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1,COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1>>COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst,"Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji","European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst | Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji | European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","112-55-0, 3319-15-1","88288-58-8, 2674142-85-7",,18822-50-9,75-09-2,,,,silica supported,,,1,1,7,91,,,,,,"{""1"": 7, ""2"": 91}","[{""index"": 1, ""cas_rn"": ""112-55-0"", ""smiles"": ""CCCCCCCCCCCCS""}, {""index"": 2, ""cas_rn"": ""3319-15-1"", ""smiles"": ""COc1ccc(C(C)O)cc1""}]","[{""index"": 1, ""cas_rn"": ""88288-58-8"", ""yield_pct"": ""7"", ""smiles"": ""COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""2674142-85-7"", ""yield_pct"": ""91"", ""smiles"": ""CCCCCCCCCCCCSC(C)c1ccc(OC)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""18822-50-9"", ""amd"": ""silica supported""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","chemoselective, solid-supported catalyst, products depend on reaction conditions, alternative preparation shown, silica support used, catalyst prepared and used, recyclable catalyst used, reusable catalyst used",
31-614-CAS-35264213,31-614-CAS-35264213,Reaction_20251105_2033 (2).rdf,Thioether formation,84,,,Sc1ccccc1Br.CCC(Br)C(=O)NOCc1ccccc1,CCC(Sc1ccccc1Br)C(=O)NOCc1ccccc1,Sc1ccccc1Br.CCC(Br)C(=O)NOCc1ccccc1>>CCC(Sc1ccccc1Br)C(=O)NOCc1ccccc1,"Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones","Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh","Journal of Organic Chemistry (2023), 88(2), 901-908","Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones | Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh | Journal of Organic Chemistry (2023), 88(2), 901-908","6320-02-1, 1303507-86-9",2891863-58-2,497-19-8,,920-66-1,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""6320-02-1"", ""smiles"": ""Sc1ccccc1Br""}, {""index"": 2, ""cas_rn"": ""1303507-86-9"", ""smiles"": ""CCC(Br)C(=O)NOCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2891863-58-2"", ""yield_pct"": ""84"", ""smiles"": ""CCC(Sc1ccccc1Br)C(=O)NOCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]",[],"[{""index"": 1, ""cas_rn"": ""920-66-1""}]",,
31-614-CAS-35264216,31-614-CAS-35264216,Reaction_20251105_2033 (2).rdf,Thioether formation,82,,,Sc1ccccc1Br.CC(Br)C(=O)NOCc1ccccc1,CC(Sc1ccccc1Br)C(=O)NOCc1ccccc1,Sc1ccccc1Br.CC(Br)C(=O)NOCc1ccccc1>>CC(Sc1ccccc1Br)C(=O)NOCc1ccccc1,"Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones","Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh","Journal of Organic Chemistry (2023), 88(2), 901-908","Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones | Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh | Journal of Organic Chemistry (2023), 88(2), 901-908","6320-02-1, 1303507-83-6",2891863-55-9,497-19-8,,920-66-1,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""6320-02-1"", ""smiles"": ""Sc1ccccc1Br""}, {""index"": 2, ""cas_rn"": ""1303507-83-6"", ""smiles"": ""CC(Br)C(=O)NOCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2891863-55-9"", ""yield_pct"": ""82"", ""smiles"": ""CC(Sc1ccccc1Br)C(=O)NOCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]",[],"[{""index"": 1, ""cas_rn"": ""920-66-1""}]",,
31-614-CAS-35264218,31-614-CAS-35264218,Reaction_20251105_2033 (2).rdf,Thioether formation,79,,,SCc1ccccc1Br.CC(Br)C(=O)NOCc1ccccc1,CC(SCc1ccccc1Br)C(=O)NOCc1ccccc1,SCc1ccccc1Br.CC(Br)C(=O)NOCc1ccccc1>>CC(SCc1ccccc1Br)C(=O)NOCc1ccccc1,"Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones","Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh","Journal of Organic Chemistry (2023), 88(2), 901-908","Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones | Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh | Journal of Organic Chemistry (2023), 88(2), 901-908","143888-85-1, 1303507-83-6",2891863-65-1,497-19-8,,920-66-1,,,,,,,1,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""143888-85-1"", ""smiles"": ""SCc1ccccc1Br""}, {""index"": 2, ""cas_rn"": ""1303507-83-6"", ""smiles"": ""CC(Br)C(=O)NOCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""2891863-65-1"", ""yield_pct"": ""79"", ""smiles"": ""CC(SCc1ccccc1Br)C(=O)NOCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]",[],"[{""index"": 1, ""cas_rn"": ""920-66-1""}]",,
31-614-CAS-35264219,31-614-CAS-35264219,Reaction_20251105_2033 (2).rdf,Thioether formation,78,,,Sc1ccccc1Br.O=C(NOCc1ccccc1)C1(Br)CCCC1,O=C(NOCc1ccccc1)C1(Sc2ccccc2Br)CCCC1,Sc1ccccc1Br.O=C(NOCc1ccccc1)C1(Br)CCCC1>>O=C(NOCc1ccccc1)C1(Sc2ccccc2Br)CCCC1,"Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones","Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh","Journal of Organic Chemistry (2023), 88(2), 901-908","Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones | Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh | Journal of Organic Chemistry (2023), 88(2), 901-908","6320-02-1, 2137485-92-6",2891863-62-8,497-19-8,,920-66-1,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""6320-02-1"", ""smiles"": ""Sc1ccccc1Br""}, {""index"": 2, ""cas_rn"": ""2137485-92-6"", ""smiles"": ""O=C(NOCc1ccccc1)C1(Br)CCCC1""}]","[{""index"": 1, ""cas_rn"": ""2891863-62-8"", ""yield_pct"": ""78"", ""smiles"": ""O=C(NOCc1ccccc1)C1(Sc2ccccc2Br)CCCC1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]",[],"[{""index"": 1, ""cas_rn"": ""920-66-1""}]",,
31-614-CAS-35264220,31-614-CAS-35264220,Reaction_20251105_2033 (2).rdf,Thioether formation,81,,,SCc1ccccc1Br.O=C(NOCc1ccccc1)C1(Br)CCCC1,O=C(NOCc1ccccc1)C1(SCc2ccccc2Br)CCCC1,SCc1ccccc1Br.O=C(NOCc1ccccc1)C1(Br)CCCC1>>O=C(NOCc1ccccc1)C1(SCc2ccccc2Br)CCCC1,"Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones","Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh","Journal of Organic Chemistry (2023), 88(2), 901-908","Access to Sterically Hindered Thioethers (α-Thioamides) Under Mild Conditions Using α-Halohydroxamates: Application toward 1,4-Benzothiazinones and 4,1-Benzothiazepinones | Deeksha; Sathish, Elagandhula; Kiran; Singh, Ritesh | Journal of Organic Chemistry (2023), 88(2), 901-908","143888-85-1, 2137485-92-6",2891863-69-5,497-19-8,,920-66-1,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""143888-85-1"", ""smiles"": ""SCc1ccccc1Br""}, {""index"": 2, ""cas_rn"": ""2137485-92-6"", ""smiles"": ""O=C(NOCc1ccccc1)C1(Br)CCCC1""}]","[{""index"": 1, ""cas_rn"": ""2891863-69-5"", ""yield_pct"": ""81"", ""smiles"": ""O=C(NOCc1ccccc1)C1(SCc2ccccc2Br)CCCC1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}]",[],"[{""index"": 1, ""cas_rn"": ""920-66-1""}]",,
31-614-CAS-35446815,31-614-CAS-35446815,Reaction_20251105_2033 (1).rdf,Thioether formation,90,,,Cl.NCCCl.CS.[Na],CSCCN,Cl.NCCCl.CS.[Na]>>CSCCN,Ether/Thioether-Functionalized Dianionic α-Iminopyridine Rare-Earth Metal Amido Complexes and Their Catalytic Activity toward Hydrophosphination of Alkenes,"Yan, Jiayu; Zhou, Shuangliu; Wei, Yukun; Liu, Qian; Wang, Donghan; Zhang, Lijun; Yuan, Qingbing; Wang, Shaowu","Organometallics (2023), 42(1), 81-90","Ether/Thioether-Functionalized Dianionic α-Iminopyridine Rare-Earth Metal Amido Complexes and Their Catalytic Activity toward Hydrophosphination of Alkenes | Yan, Jiayu; Zhou, Shuangliu; Wei, Yukun; Liu, Qian; Wang, Donghan; Zhang, Lijun; Yuan, Qingbing; Wang, Shaowu | Organometallics (2023), 42(1), 81-90","870-24-6, 5188-07-8",18542-42-2,1310-73-2,,7732-18-5,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""870-24-6"", ""smiles"": ""Cl.NCCCl""}, {""index"": 2, ""cas_rn"": ""5188-07-8"", ""smiles"": ""CS.[Na]""}]","[{""index"": 1, ""cas_rn"": ""18542-42-2"", ""yield_pct"": ""90"", ""smiles"": ""CSCCN""}]","[{""index"": 1, ""cas_rn"": ""1310-73-2""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-35470135,31-614-CAS-35470135,Reaction_20251105_2033.rdf,Thioether formation,100,,,CCOC(=O)CBr.SC1CCCCC1,CCOC(=O)CSC1CCCCC1,CCOC(=O)CBr.SC1CCCCC1>>CCOC(=O)CSC1CCCCC1,Novel S1R agonists counteracting NMDA excitotoxicity and oxidative stress: A step forward in the discovery of neuroprotective agents,"Linciano, Pasquale; Sorbi, Claudia; Rossino, Giacomo; Rossi, Daniela; Marsala, Andrea; Denora, Nunzio; Bedeschi, Martina; Marino, Noemi; Miserocchi, Giacomo; Dondio, Giulio; Peviani, Marco; Tesei, Anna; Collina, Simona; Franchini, Silvia","European Journal of Medicinal Chemistry (2023), 249115163","Novel S1R agonists counteracting NMDA excitotoxicity and oxidative stress: A step forward in the discovery of neuroprotective agents | Linciano, Pasquale; Sorbi, Claudia; Rossino, Giacomo; Rossi, Daniela; Marsala, Andrea; Denora, Nunzio; Bedeschi, Martina; Marino, Noemi; Miserocchi, Giacomo; Dondio, Giulio; Peviani, Marco; Tesei, Anna; Collina, Simona; Franchini, Silvia | European Journal of Medicinal Chemistry (2023), 249115163","105-36-2, 1569-69-3",60785-59-3,584-08-7,,67-64-1,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""105-36-2"", ""smiles"": ""CCOC(=O)CBr""}, {""index"": 2, ""cas_rn"": ""1569-69-3"", ""smiles"": ""SC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""60785-59-3"", ""yield_pct"": ""100"", ""smiles"": ""CCOC(=O)CSC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",,
31-614-CAS-35487555,31-614-CAS-35487555,Reaction_20251105_2033 (2).rdf,Thioether formation,82,,,c1ccc([Se][Se]c2ccccc2)cc1.COC(=O)C(Br)Cc1ccc(OC)c(F)c1,COC(=O)C(Cc1ccc(OC)c(F)c1)[Se]c1ccccc1,c1ccc([Se][Se]c2ccccc2)cc1.COC(=O)C(Br)Cc1ccc(OC)c(F)c1>>COC(=O)C(Cc1ccc(OC)c(F)c1)[Se]c1ccccc1,Meerwein-type Bromoarylation with Arylthianthrenium Salts,"Cai, Yuan; Ritter, Tobias","Angewandte Chemie, International Edition (2022), 61(47), e202209882","Meerwein-type Bromoarylation with Arylthianthrenium Salts | Cai, Yuan; Ritter, Tobias | Angewandte Chemie, International Edition (2022), 61(47), e202209882","1666-13-3, 1553459-91-8",2903524-60-5,16940-66-2,,64-17-5,,,,,,,2,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""1666-13-3"", ""smiles"": ""c1ccc([Se][Se]c2ccccc2)cc1""}, {""index"": 2, ""cas_rn"": ""1553459-91-8"", ""smiles"": ""COC(=O)C(Br)Cc1ccc(OC)c(F)c1""}]","[{""index"": 1, ""cas_rn"": ""2903524-60-5"", ""yield_pct"": ""82"", ""smiles"": ""COC(=O)C(Cc1ccc(OC)c(F)c1)[Se]c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""16940-66-2""}]",[],"[{""index"": 1, ""cas_rn"": ""64-17-5""}]",Schlenk tube used,
31-614-CAS-35487556,31-614-CAS-35487556,Reaction_20251105_2033 (2).rdf,Thioether formation,84,,,Sc1ccccc1.COC(=O)C(Br)Cc1ccc(OC)c(F)c1,COC(=O)C(Cc1ccc(OC)c(F)c1)Sc1ccccc1,Sc1ccccc1.COC(=O)C(Br)Cc1ccc(OC)c(F)c1>>COC(=O)C(Cc1ccc(OC)c(F)c1)Sc1ccccc1,Meerwein-type Bromoarylation with Arylthianthrenium Salts,"Cai, Yuan; Ritter, Tobias","Angewandte Chemie, International Edition (2022), 61(47), e202209882","Meerwein-type Bromoarylation with Arylthianthrenium Salts | Cai, Yuan; Ritter, Tobias | Angewandte Chemie, International Edition (2022), 61(47), e202209882","108-98-5, 1553459-91-8",2903524-59-2,584-08-7,,68-12-2,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""108-98-5"", ""smiles"": ""Sc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1553459-91-8"", ""smiles"": ""COC(=O)C(Br)Cc1ccc(OC)c(F)c1""}]","[{""index"": 1, ""cas_rn"": ""2903524-59-2"", ""yield_pct"": ""84"", ""smiles"": ""COC(=O)C(Cc1ccc(OC)c(F)c1)Sc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",Teflon lined sealed vial used,
31-614-CAS-35487557,31-614-CAS-35487557,Reaction_20251105_2033.rdf,Thioether formation,92,,,Nc1ccccc1S.COC(=O)C(Br)Cc1ccc(OC)c(F)c1,COc1ccc(CC2Sc3ccccc3NC2=O)cc1F,Nc1ccccc1S.COC(=O)C(Br)Cc1ccc(OC)c(F)c1>>COc1ccc(CC2Sc3ccccc3NC2=O)cc1F,Meerwein-type Bromoarylation with Arylthianthrenium Salts,"Cai, Yuan; Ritter, Tobias","Angewandte Chemie, International Edition (2022), 61(47), e202209882","Meerwein-type Bromoarylation with Arylthianthrenium Salts | Cai, Yuan; Ritter, Tobias | Angewandte Chemie, International Edition (2022), 61(47), e202209882","137-07-5, 1553459-91-8",2903524-63-8,584-08-7,,68-12-2,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""137-07-5"", ""smiles"": ""Nc1ccccc1S""}, {""index"": 2, ""cas_rn"": ""1553459-91-8"", ""smiles"": ""COC(=O)C(Br)Cc1ccc(OC)c(F)c1""}]","[{""index"": 1, ""cas_rn"": ""2903524-63-8"", ""yield_pct"": ""92"", ""smiles"": ""COc1ccc(CC2Sc3ccccc3NC2=O)cc1F""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",Teflon lined sealed vial used,
31-614-CAS-35540278,31-614-CAS-35540278,Reaction_20251105_2033 (2).rdf,Thioether formation,83,,,NCCS.CI,CSCCN,NCCS.CI>>CSCCN,Investigations on the Reactivity of Copper(I) Complexes with a N3S Thioether Ligand System,"Rotarmel, Thomas; Specht, Pascal; Becker, Jonathan; Neuba, Adam; Schindler, Siegfried","European Journal of Inorganic Chemistry (2023), 26(6), e202200626","Investigations on the Reactivity of Copper(I) Complexes with a N3S Thioether Ligand System | Rotarmel, Thomas; Specht, Pascal; Becker, Jonathan; Neuba, Adam; Schindler, Siegfried | European Journal of Inorganic Chemistry (2023), 26(6), e202200626","60-23-1, 74-88-4",18542-42-2,7440-23-5,,64-17-5,,,,,,,2,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""60-23-1"", ""smiles"": ""NCCS""}, {""index"": 2, ""cas_rn"": ""74-88-4"", ""smiles"": ""CI""}]","[{""index"": 1, ""cas_rn"": ""18542-42-2"", ""yield_pct"": ""83"", ""smiles"": ""CSCCN""}]","[{""index"": 1, ""cas_rn"": ""7440-23-5""}]",[],"[{""index"": 1, ""cas_rn"": ""64-17-5""}]",,
31-614-CAS-35549456,31-614-CAS-35549456,Reaction_20251105_2034.rdf,Thioether formation,99,,,Oc1ccc(S)cc1.O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,Oc1ccc(S[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1.Oc1ccc(S[C@@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1,Oc1ccc(S)cc1.O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2>>Oc1ccc(S[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1.Oc1ccc(S[C@@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1,"Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals","Worawalai, Wisuttaya; Surachaitanawat, Nantaporn; Khongchai, Phonpimon; Vchirawongkwin, Viwat; Aree, Thammarat; Phuwapraisirisan, Preecha","Molecules (2022), 27(24), 9001","Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals | Worawalai, Wisuttaya; Surachaitanawat, Nantaporn; Khongchai, Phonpimon; Vchirawongkwin, Viwat; Aree, Thammarat; Phuwapraisirisan, Preecha | Molecules (2022), 27(24), 9001","637-89-8, 166239-82-3","2908771-09-3, 2908771-10-6",,9037-24-5,75-05-8,,,,,,,1,1,99,34,,,,,,"{""1"": 99, ""2"": 34}","[{""index"": 1, ""cas_rn"": ""637-89-8"", ""smiles"": ""Oc1ccc(S)cc1""}, {""index"": 2, ""cas_rn"": ""166239-82-3"", ""smiles"": ""O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2""}]","[{""index"": 1, ""cas_rn"": ""2908771-09-3"", ""yield_pct"": ""99"", ""smiles"": ""Oc1ccc(S[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1""}, {""index"": 2, ""cas_rn"": ""2908771-10-6"", ""yield_pct"": ""34"", ""smiles"": ""Oc1ccc(S[C@@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""9037-24-5""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","regioselective, stereoselective, dr (alpha:beta) ratio (5:1-12:1), 4A molecular sieves used",
31-614-CAS-35549457,31-614-CAS-35549457,Reaction_20251105_2034.rdf,Thioether formation,100,,,OCCCCCCS.O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,OCCCCCCS[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2.OCCCCCCS[C@@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,OCCCCCCS.O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2>>OCCCCCCS[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2.OCCCCCCS[C@@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,"Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals","Worawalai, Wisuttaya; Surachaitanawat, Nantaporn; Khongchai, Phonpimon; Vchirawongkwin, Viwat; Aree, Thammarat; Phuwapraisirisan, Preecha","Molecules (2022), 27(24), 9001","Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals | Worawalai, Wisuttaya; Surachaitanawat, Nantaporn; Khongchai, Phonpimon; Vchirawongkwin, Viwat; Aree, Thammarat; Phuwapraisirisan, Preecha | Molecules (2022), 27(24), 9001","1633-78-9, 166239-82-3","2908771-05-9, 2908771-33-3",,9037-24-5,75-05-8,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""1633-78-9"", ""smiles"": ""OCCCCCCS""}, {""index"": 2, ""cas_rn"": ""166239-82-3"", ""smiles"": ""O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2""}]","[{""index"": 1, ""cas_rn"": ""2908771-05-9"", ""yield_pct"": ""100"", ""smiles"": ""OCCCCCCS[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2""}, {""index"": 2, ""cas_rn"": ""2908771-33-3"", ""smiles"": ""OCCCCCCS[C@@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2""}]",[],"[{""index"": 1, ""cas_rn"": ""9037-24-5""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","regioselective, stereoselective, dr (alpha:beta) ratio (5:1-12:1), 4A molecular sieves used",
31-614-CAS-35549458,31-614-CAS-35549458,Reaction_20251105_2034.rdf,Thioether formation,95,,,SC1CCCCC1.O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3SC1CCCCC1)OCO2.c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@H]3SC1CCCCC1)OCO2,SC1CCCCC1.O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2>>c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3SC1CCCCC1)OCO2.c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@H]3SC1CCCCC1)OCO2,"Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals","Worawalai, Wisuttaya; Surachaitanawat, Nantaporn; Khongchai, Phonpimon; Vchirawongkwin, Viwat; Aree, Thammarat; Phuwapraisirisan, Preecha","Molecules (2022), 27(24), 9001","Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals | Worawalai, Wisuttaya; Surachaitanawat, Nantaporn; Khongchai, Phonpimon; Vchirawongkwin, Viwat; Aree, Thammarat; Phuwapraisirisan, Preecha | Molecules (2022), 27(24), 9001","1569-69-3, 166239-82-3","2908771-06-0, 2908771-34-4",,9037-24-5,75-05-8,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""1569-69-3"", ""smiles"": ""SC1CCCCC1""}, {""index"": 2, ""cas_rn"": ""166239-82-3"", ""smiles"": ""O[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2""}]","[{""index"": 1, ""cas_rn"": ""2908771-06-0"", ""yield_pct"": ""95"", ""smiles"": ""c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3SC1CCCCC1)OCO2""}, {""index"": 2, ""cas_rn"": ""2908771-34-4"", ""smiles"": ""c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@H]3SC1CCCCC1)OCO2""}]",[],"[{""index"": 1, ""cas_rn"": ""9037-24-5""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","regioselective, stereoselective, dr (alpha:beta) ratio (5:1-12:1), 4A molecular sieves used",
