reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-085-CAS-18526277,31-085-CAS-18526277,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,16,,,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O,CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O>>CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,"Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles","Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi","Heterocycles (2017), 94(8), 1479-1505","Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles | Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi | Heterocycles (2017), 94(8), 1479-1505","120-72-9, 89201-18-3","1316302-66-5, 1883769-19-4",,,67-56-1,,,,,,,1,1,16,80,,,,,,"{""1"": 16, ""2"": 80}","[{""index"": 1, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 2, ""cas_rn"": ""89201-18-3"", ""smiles"": ""CC(=O)C(=CC(=O)c1ccccc1)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1316302-66-5"", ""yield_pct"": ""16"", ""smiles"": ""CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12""}, {""index"": 2, ""cas_rn"": ""1883769-19-4"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]","Michael addition, alternate reaction conditions also shown",
31-614-CAS-40486162,31-614-CAS-40486162,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,90,,,Nc1ccc2ccccc2c1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccc2ccccc2c1,Nc1ccc2ccccc2c1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccc2ccccc2c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","91-59-8, 110-13-4",298219-83-7,,,,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""91-59-8"", ""smiles"": ""Nc1ccc2ccccc2c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""298219-83-7"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccc(C)n1-c1ccc2ccccc2c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486163,31-614-CAS-40486163,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,92,,,CCCCN.CC(=O)CCC(C)=O,CCCCn1c(C)ccc1C,CCCCN.CC(=O)CCC(C)=O>>CCCCn1c(C)ccc1C,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","109-73-9, 110-13-4",20282-40-0,,,,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""109-73-9"", ""smiles"": ""CCCCN""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""20282-40-0"", ""yield_pct"": ""92"", ""smiles"": ""CCCCn1c(C)ccc1C""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486164,31-614-CAS-40486164,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,95,,,NC1CCCCC1.CC(=O)CCC(C)=O,Cc1ccc(C)n1C1CCCCC1,NC1CCCCC1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1C1CCCCC1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","108-91-8, 110-13-4",24836-02-0,,,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""108-91-8"", ""smiles"": ""NC1CCCCC1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""24836-02-0"", ""yield_pct"": ""95"", ""smiles"": ""Cc1ccc(C)n1C1CCCCC1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486165,31-614-CAS-40486165,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,92,,,CC(=O)CCC(C)=O.Nc1ccccn1,Cc1ccc(C)n1-c1ccccn1,CC(=O)CCC(C)=O.Nc1ccccn1>>Cc1ccc(C)n1-c1ccccn1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","110-13-4, 504-29-0",32570-88-0,,,,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""504-29-0"", ""smiles"": ""Nc1ccccn1""}]","[{""index"": 1, ""cas_rn"": ""32570-88-0"", ""yield_pct"": ""92"", ""smiles"": ""Cc1ccc(C)n1-c1ccccn1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486166,31-614-CAS-40486166,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,95,,,COc1ccc(OC)c(N)c1.CC(=O)CCC(C)=O,COc1ccc(OC)c(-n2c(C)ccc2C)c1,COc1ccc(OC)c(N)c1.CC(=O)CCC(C)=O>>COc1ccc(OC)c(-n2c(C)ccc2C)c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","102-56-7, 110-13-4",132253-55-5,,,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""102-56-7"", ""smiles"": ""COc1ccc(OC)c(N)c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""132253-55-5"", ""yield_pct"": ""95"", ""smiles"": ""COc1ccc(OC)c(-n2c(C)ccc2C)c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486167,31-614-CAS-40486167,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,95,,,CC(=O)CCC(C)=O.Nc1ccc(O)cc1,Cc1ccc(C)n1-c1ccc(O)cc1,CC(=O)CCC(C)=O.Nc1ccc(O)cc1>>Cc1ccc(C)n1-c1ccc(O)cc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","110-13-4, 123-30-8",54609-09-5,,,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""123-30-8"", ""smiles"": ""Nc1ccc(O)cc1""}]","[{""index"": 1, ""cas_rn"": ""54609-09-5"", ""yield_pct"": ""95"", ""smiles"": ""Cc1ccc(C)n1-c1ccc(O)cc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486168,31-614-CAS-40486168,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,97,,,NCc1ccccc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1Cc1ccccc1,NCc1ccccc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1Cc1ccccc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","100-46-9, 110-13-4",5044-20-2,,,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""100-46-9"", ""smiles"": ""NCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-20-2"", ""yield_pct"": ""97"", ""smiles"": ""Cc1ccc(C)n1Cc1ccccc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486169,31-614-CAS-40486169,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,96,,,NCCc1ccccc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1CCc1ccccc1,NCCc1ccccc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1CCc1ccccc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","64-04-0, 110-13-4",50691-34-4,,,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""64-04-0"", ""smiles"": ""NCCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""50691-34-4"", ""yield_pct"": ""96"", ""smiles"": ""Cc1ccc(C)n1CCc1ccccc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40760456,31-614-CAS-40760456,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,85,,,Nc1ccccc1O.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1,COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3O)c2-c2ccc(OC)cc2)cc1,Nc1ccccc1O.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1>>COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3O)c2-c2ccc(OC)cc2)cc1,"Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products","Dake, Gaurav G.; Kaliappan, Krishna P.","Journal of Organic Chemistry (2024), 89(8), 5825-5832","Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products | Dake, Gaurav G.; Kaliappan, Krishna P. | Journal of Organic Chemistry (2024), 89(8), 5825-5832","95-55-6, 3035818-10-8",3035818-14-2,144-55-8,,64-19-7,,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""95-55-6"", ""smiles"": ""Nc1ccccc1O""}, {""index"": 2, ""cas_rn"": ""3035818-10-8"", ""smiles"": ""COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3035818-14-2"", ""yield_pct"": ""85"", ""smiles"": ""COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3O)c2-c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}]","microwave irradiation (microwave vessel used), Paal-Knorr synthesis",
31-614-CAS-40760459,31-614-CAS-40760459,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,77,,,Cc1ccccc1N.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1,COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3C)c2-c2ccc(OC)cc2)cc1.COc1ccc(-c2cc(CC(C)C)oc2-c2ccc(OC)cc2)cc1,Cc1ccccc1N.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1>>COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3C)c2-c2ccc(OC)cc2)cc1.COc1ccc(-c2cc(CC(C)C)oc2-c2ccc(OC)cc2)cc1,"Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products","Dake, Gaurav G.; Kaliappan, Krishna P.","Journal of Organic Chemistry (2024), 89(8), 5825-5832","Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products | Dake, Gaurav G.; Kaliappan, Krishna P. | Journal of Organic Chemistry (2024), 89(8), 5825-5832","95-53-4, 3035818-10-8","3035818-11-9, 3035818-13-1",144-55-8,,64-19-7,,,,,,,2,1,77,6,,,,,,"{""1"": 77, ""2"": 6}","[{""index"": 1, ""cas_rn"": ""95-53-4"", ""smiles"": ""Cc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""3035818-10-8"", ""smiles"": ""COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3035818-11-9"", ""yield_pct"": ""77"", ""smiles"": ""COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3C)c2-c2ccc(OC)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""3035818-13-1"", ""yield_pct"": ""6"", ""smiles"": ""COc1ccc(-c2cc(CC(C)C)oc2-c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}]","microwave irradiation (microwave vessel used), Paal-Knorr synthesis",
31-614-CAS-40760466,31-614-CAS-40760466,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,82,,,Nc1ccccc1N.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1,COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3N)c2-c2ccc(OC)cc2)cc1,Nc1ccccc1N.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1>>COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3N)c2-c2ccc(OC)cc2)cc1,"Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products","Dake, Gaurav G.; Kaliappan, Krishna P.","Journal of Organic Chemistry (2024), 89(8), 5825-5832","Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products | Dake, Gaurav G.; Kaliappan, Krishna P. | Journal of Organic Chemistry (2024), 89(8), 5825-5832","95-54-5, 3035818-10-8",3035818-12-0,144-55-8,,64-19-7,,,,,,,2,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""95-54-5"", ""smiles"": ""Nc1ccccc1N""}, {""index"": 2, ""cas_rn"": ""3035818-10-8"", ""smiles"": ""COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3035818-12-0"", ""yield_pct"": ""82"", ""smiles"": ""COc1ccc(-c2cc(CC(C)C)n(-c3ccccc3N)c2-c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}]","microwave irradiation (microwave vessel used), Paal-Knorr synthesis",
31-614-CAS-40760470,31-614-CAS-40760470,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,85,,,COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1,COc1ccc(-c2cc(CC(C)C)[nH]c2-c2ccc(OC)cc2)cc1,COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1>>COc1ccc(-c2cc(CC(C)C)[nH]c2-c2ccc(OC)cc2)cc1,"Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products","Dake, Gaurav G.; Kaliappan, Krishna P.","Journal of Organic Chemistry (2024), 89(8), 5825-5832","Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products | Dake, Gaurav G.; Kaliappan, Krishna P. | Journal of Organic Chemistry (2024), 89(8), 5825-5832",3035818-10-8,30011-17-7,"631-61-8, 144-55-8",,"64-19-7, 7732-18-5",,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""3035818-10-8"", ""smiles"": ""COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""30011-17-7"", ""yield_pct"": ""85"", ""smiles"": ""COc1ccc(-c2cc(CC(C)C)[nH]c2-c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""631-61-8""}, {""index"": 2, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr synthesis,
31-614-CAS-40760472,31-614-CAS-40760472,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,78,,,Nc1ccccc1O.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccccc2)cc1,COc1ccc(-c2c(-c3ccccc3)cc(CC(C)C)n2-c2ccccc2O)cc1,Nc1ccccc1O.COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccccc2)cc1>>COc1ccc(-c2c(-c3ccccc3)cc(CC(C)C)n2-c2ccccc2O)cc1,"Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products","Dake, Gaurav G.; Kaliappan, Krishna P.","Journal of Organic Chemistry (2024), 89(8), 5825-5832","Total Syntheses of Discoipyrroles A, B, and C, Three Marine Natural Products | Dake, Gaurav G.; Kaliappan, Krishna P. | Journal of Organic Chemistry (2024), 89(8), 5825-5832","95-55-6, 3035818-16-4",3035818-17-5,144-55-8,,64-19-7,,,,,,,2,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""95-55-6"", ""smiles"": ""Nc1ccccc1O""}, {""index"": 2, ""cas_rn"": ""3035818-16-4"", ""smiles"": ""COc1ccc(C(=O)C(CC(=O)CC(C)C)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""3035818-17-5"", ""yield_pct"": ""78"", ""smiles"": ""COc1ccc(-c2c(-c3ccccc3)cc(CC(C)C)n2-c2ccccc2O)cc1""}]","[{""index"": 1, ""cas_rn"": ""144-55-8""}]",[],"[{""index"": 1, ""cas_rn"": ""64-19-7""}]","microwave irradiation (microwave vessel used), Paal-Knorr synthesis",
31-614-CAS-41691435,31-614-CAS-41691435,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,71,,,CC(=O)CCC(C)=O.Cc1nc(Cl)ccc1N,Cc1nc(Cl)ccc1-n1c(C)ccc1C,CC(=O)CCC(C)=O.Cc1nc(Cl)ccc1N>>Cc1nc(Cl)ccc1-n1c(C)ccc1C,Efficient synthesis of aza-arenes with multiple basic sites enhanced by protonation process,"Wang, Fengping; Bai, Yuhan; Berdimurodov, Elyor; Zhang, Tianjian; Bai, Rongxian; Li, Minghao; Zhang, Jie; Gu, Yanlong","Molecular Catalysis (2024), 568114488","Efficient synthesis of aza-arenes with multiple basic sites enhanced by protonation process | Wang, Fengping; Bai, Yuhan; Berdimurodov, Elyor; Zhang, Tianjian; Bai, Rongxian; Li, Minghao; Zhang, Jie; Gu, Yanlong | Molecular Catalysis (2024), 568114488","110-13-4, 164666-68-6",2547771-18-4,,76-05-1,7732-18-5,,,,,,,1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""164666-68-6"", ""smiles"": ""Cc1nc(Cl)ccc1N""}]","[{""index"": 1, ""cas_rn"": ""2547771-18-4"", ""yield_pct"": ""71"", ""smiles"": ""Cc1nc(Cl)ccc1-n1c(C)ccc1C""}]",[],"[{""index"": 1, ""cas_rn"": ""76-05-1""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr reaction,
31-614-CAS-41691439,31-614-CAS-41691439,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,78,,,CC(=O)CCC(C)=O.Cc1ncccc1N,Cc1ncccc1-n1c(C)ccc1C,CC(=O)CCC(C)=O.Cc1ncccc1N>>Cc1ncccc1-n1c(C)ccc1C,Efficient synthesis of aza-arenes with multiple basic sites enhanced by protonation process,"Wang, Fengping; Bai, Yuhan; Berdimurodov, Elyor; Zhang, Tianjian; Bai, Rongxian; Li, Minghao; Zhang, Jie; Gu, Yanlong","Molecular Catalysis (2024), 568114488","Efficient synthesis of aza-arenes with multiple basic sites enhanced by protonation process | Wang, Fengping; Bai, Yuhan; Berdimurodov, Elyor; Zhang, Tianjian; Bai, Rongxian; Li, Minghao; Zhang, Jie; Gu, Yanlong | Molecular Catalysis (2024), 568114488","110-13-4, 3430-10-2",1521919-86-7,,76-05-1,7732-18-5,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""3430-10-2"", ""smiles"": ""Cc1ncccc1N""}]","[{""index"": 1, ""cas_rn"": ""1521919-86-7"", ""yield_pct"": ""78"", ""smiles"": ""Cc1ncccc1-n1c(C)ccc1C""}]",[],"[{""index"": 1, ""cas_rn"": ""76-05-1""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",Paal-Knorr reaction,
31-614-CAS-41715163,31-614-CAS-41715163,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,10,,,NCc1ccccc1Cl.O=C1C=CC(=O)C=C1.O=CCCC=O,Clc1ccccc1Cn1cccc1.Oc1ccc(O)c(-c2ccn(Cc3ccccc3Cl)c2)c1,NCc1ccccc1Cl.O=C1C=CC(=O)C=C1.O=CCCC=O>>Clc1ccccc1Cn1cccc1.Oc1ccc(O)c(-c2ccn(Cc3ccccc3Cl)c2)c1,Direct Multicomponent Synthesis of C3-Arylated Pyrroles under Catalyst-Free Conditions,"Pawar, Amol Prakash; Jangir, Reena; Dolas, Atul Jankiram; Nagare, Yadav Kacharu; Rangan, Krishnan; Iype, Eldhose; Kumar, Indresh","Synthesis (2025), 57(2), 380-388","Direct Multicomponent Synthesis of C3-Arylated Pyrroles under Catalyst-Free Conditions | Pawar, Amol Prakash; Jangir, Reena; Dolas, Atul Jankiram; Nagare, Yadav Kacharu; Rangan, Krishnan; Iype, Eldhose; Kumar, Indresh | Synthesis (2025), 57(2), 380-388","89-97-4, 106-51-4, 638-37-9","23694-46-4, 3056531-42-8",,,60-29-7,,,,,,,1,1,10,70,,,,,,"{""1"": 10, ""2"": 70}","[{""index"": 1, ""cas_rn"": ""89-97-4"", ""smiles"": ""NCc1ccccc1Cl""}, {""index"": 2, ""cas_rn"": ""106-51-4"", ""smiles"": ""O=C1C=CC(=O)C=C1""}, {""index"": 3, ""cas_rn"": ""638-37-9"", ""smiles"": ""O=CCCC=O""}]","[{""index"": 1, ""cas_rn"": ""23694-46-4"", ""yield_pct"": ""10"", ""smiles"": ""Clc1ccccc1Cn1cccc1""}, {""index"": 2, ""cas_rn"": ""3056531-42-8"", ""yield_pct"": ""70"", ""smiles"": ""Oc1ccc(O)c(-c2ccn(Cc3ccccc3Cl)c2)c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""60-29-7""}]","regioselective, Michael addition/Paal-Knorr reaction, Schlenk tube used",
