reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-138-CAS-2914869,31-138-CAS-2914869,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,71,,,CC(C)[CH2][AlH][CH2]C(C)C.COC(=O)[C@H](CO)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)N1[C@H](C=O)COC1(C)C,CC(C)[CH2][AlH][CH2]C(C)C.COC(=O)[C@H](CO)NC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N1[C@H](C=O)COC1(C)C,Caged Ceramide 1-Phosphate Analogs: Synthesis and Properties,"Lankalapalli, Ravi S.; Ouro, Alberto; Arana, Lide; Gomez-Munoz, Antonio; Bittman, Robert","Journal of Organic Chemistry (2009), 74(22), 8844-8847","Caged Ceramide 1-Phosphate Analogs: Synthesis and Properties | Lankalapalli, Ravi S.; Ouro, Alberto; Arana, Lide; Gomez-Munoz, Antonio; Bittman, Robert | Journal of Organic Chemistry (2009), 74(22), 8844-8847","1191-15-7, 2766-43-0",102308-32-7,7647-01-0,,"108-88-3, 67-56-1, 7732-18-5",,,,,,"(S)-tert-Butyl-4-formyl-2,2-dimethyloxazolidine-3-carboxylate (3). A solution of N-Boc-( S)-serine methyl ester (12.0 g, 46.3 mmol) in toluene (100 mL) was cooled to -78 °C under nitrogen. To the cooled solution was slowly added DIBAL-H (83 mL, a 1.5 M solution in toluene). The reaction mixture was stirred for 2 h at -78 °C, and the reaction was quenched by slowly adding 100 mL of cold MeOH. The resulting white emulsion was slowly poured into 200 mL of ice-cold 1 M HCl with swirling over 20 min, and the aqueous mixture was extracted with EtOAc (3 x 120 mL). The combined organic layers were washed with brine (150 mL), dried (Na2SO4), and concentrated to give the crude product as a colorless oil, which was vacuum distilled to provide aldehyde 3 (7.5 g, 71%) as a colorless liquid. bp 115-125 °C (9.0 mm Hg).",3,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""1191-15-7"", ""smiles"": ""CC(C)[CH2][AlH][CH2]C(C)C""}, {""index"": 2, ""cas_rn"": ""2766-43-0"", ""smiles"": ""COC(=O)[C@H](CO)NC(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""102308-32-7"", ""yield_pct"": ""71"", ""smiles"": ""CC(C)(C)OC(=O)N1[C@H](C=O)COC1(C)C""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""67-56-1""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",,
31-517-CAS-911877,31-517-CAS-911877,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,89,,,CCOC(=O)c1ccc2ccccc2c1,O=Cc1ccc2ccccc2c1,CCOC(=O)c1ccc2ccccc2c1>>O=Cc1ccc2ccccc2c1,New method for synthesis of aldehydes from esters by sodium diisobutyl-t-butoxyaluminum hydride,"Song, Jung In; An, Duk Keun","Chemistry Letters (2007), 36(7), 886-887","New method for synthesis of aldehydes from esters by sodium diisobutyl-t-butoxyaluminum hydride | Song, Jung In; An, Duk Keun | Chemistry Letters (2007), 36(7), 886-887",3007-91-8,66-99-9,"948899-53-4, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""3007-91-8"", ""smiles"": ""CCOC(=O)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""66-99-9"", ""yield_pct"": ""89"", ""smiles"": ""O=Cc1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""948899-53-4""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""110-54-3""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",in-situ generated reagent,
31-517-CAS-9307036,31-517-CAS-9307036,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,61,,,CCOC(=O)[C@@H]1CC=Cc2cccn21,O=C[C@@H]1CC=Cc2cccn21,CCOC(=O)[C@@H]1CC=Cc2cccn21>>O=C[C@@H]1CC=Cc2cccn21,"5,6-Dihydroindolizines as convenient precursors of indolizidine 167B and analogues","Guazzelli, Giuditta; Lazzaroni, Raffaello; Settambolo, Roberta","Synthesis (2005), (18), 3119-3123","5,6-Dihydroindolizines as convenient precursors of indolizidine 167B and analogues | Guazzelli, Giuditta; Lazzaroni, Raffaello; Settambolo, Roberta | Synthesis (2005), (18), 3119-3123",573984-96-0,874300-07-9,"1191-15-7, 67-56-1, 304-59-6",,"109-99-9, 110-54-3, 7732-18-5",,,,,,"(-)-(S)-5-Formyl-5,6-dihydroindolizine (5). To a solution of (-)-(S)-5-carboxyethyl-5,6-dihydroindolizine (3; 4.9 g, 25.6 mmol) in THF-hexane (1:4) cooled at -78 °C a 1 M hexane solution of DIBAL-H (50 mL, 50 mmol) was added and stirring was continued at that temperature for 1.5 h. The reaction mixture was then quenched with MeOH (9 mL) at -78 °C and a sat. aq solution of mixed sodium potassium tartrate (100 mL) was added. When the temperature was raised to the r.t., the two phases separated, the aqueous phase was extracted with Et2O (3 × 150 mL) and the combined organic layers washed with water (4 × 150 mL). The organic layers were dried (Na2SO4), concentrated in vacuo and purified by vacuum distillation (70 °C, 0.05 mm Hg) to afford (-)-(S)-5. Yellow oil, yield (2.3 g, 15.6 mmol, 61%). [α ]D 25 -161.2 (c = 1.4, benzene). 1H NMR: δ = 9.54 (br s, 1 H, CHO), 6.71 (t, J = 1.4 Hz, 1 H, HPyr), 6.47 (dt, J = 2.0, 9.8 Hz, 1 H, PyrCH=), 6.27 (t, J = 3 Hz, 1 H, HPyr), 6.18 (dd, J = 1.2, 3.4 Hz, 1 H, HPyr), 5.59 (m, 1 H, CH2CH=), 4.52 (t, J = 5.6 Hz, 1 H, NCH), 2.87 (m, 2 H, CH2). 13C NMR: δ = 25.6, 62.6, 107.9, 109.9, 116.6, 120.9, 121.2, 129.0, 200.5. MS: m/z = 147 (31) [M+], 118 (100), 91 (20), 63 (11). Anal. Calcd for C12H9NO: C, 73.50; H, 6.12; N, 9.52. Found: C, 72.90; H, 6.30; N, 9.58.",2,1,61,,,,,,,"{""1"": 61}","[{""index"": 1, ""cas_rn"": ""573984-96-0"", ""smiles"": ""CCOC(=O)[C@@H]1CC=Cc2cccn21""}]","[{""index"": 1, ""cas_rn"": ""874300-07-9"", ""yield_pct"": ""61"", ""smiles"": ""O=C[C@@H]1CC=Cc2cccn21""}]","[{""index"": 1, ""cas_rn"": ""1191-15-7""}, {""index"": 2, ""cas_rn"": ""67-56-1""}, {""index"": 3, ""cas_rn"": ""304-59-6""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""110-54-3""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",,
31-517-CAS-9516863,31-517-CAS-9516863,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,72,,,O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,O=C[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21>>O=C[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,A rapid and efficient one-pot method for the reduction of N-protected α-amino acids to chiral α-amino aldehydes using CDI/DIBAL-H,"Ivkovic, Jakov; Lembacher-Fadum, Christian; Breinbauer, Rolf","Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460","A rapid and efficient one-pot method for the reduction of N-protected α-amino acids to chiral α-amino aldehydes using CDI/DIBAL-H | Ivkovic, Jakov; Lembacher-Fadum, Christian; Breinbauer, Rolf | Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460",71989-31-6,228715-44-4,"530-62-1, 1191-15-7, 141-78-6",,"75-09-2, 108-88-3",,,,,,,3,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""71989-31-6"", ""smiles"": ""O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""228715-44-4"", ""yield_pct"": ""72"", ""smiles"": ""O=C[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""530-62-1""}, {""index"": 2, ""cas_rn"": ""1191-15-7""}, {""index"": 3, ""cas_rn"": ""141-78-6""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]",,
31-517-CAS-9518627,31-517-CAS-9518627,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,85,,,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)O,CC(C)CC(C=O)NC(=O)OCc1ccccc1,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)O>>CC(C)CC(C=O)NC(=O)OCc1ccccc1,A rapid and efficient one-pot method for the reduction of N-protected α-amino acids to chiral α-amino aldehydes using CDI/DIBAL-H,"Ivkovic, Jakov; Lembacher-Fadum, Christian; Breinbauer, Rolf","Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460","A rapid and efficient one-pot method for the reduction of N-protected α-amino acids to chiral α-amino aldehydes using CDI/DIBAL-H | Ivkovic, Jakov; Lembacher-Fadum, Christian; Breinbauer, Rolf | Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460",3588-60-1,86852-22-4,"530-62-1, 1191-15-7, 141-78-6",,"75-09-2, 108-88-3",,,,,,,3,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""3588-60-1"", ""smiles"": ""CC(C)CC(NC(=O)OCc1ccccc1)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""86852-22-4"", ""yield_pct"": ""85"", ""smiles"": ""CC(C)CC(C=O)NC(=O)OCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""530-62-1""}, {""index"": 2, ""cas_rn"": ""1191-15-7""}, {""index"": 3, ""cas_rn"": ""141-78-6""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]",,
31-517-CAS-9566268,31-517-CAS-9566268,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,87,,,C[C@H](NC(=O)OC(C)(C)C)C(=O)O,C[C@@H](C=O)NC(=O)OC(C)(C)C,C[C@H](NC(=O)OC(C)(C)C)C(=O)O>>C[C@@H](C=O)NC(=O)OC(C)(C)C,A rapid and efficient one-pot method for the reduction of N-protected α-amino acids to chiral α-amino aldehydes using CDI/DIBAL-H,"Ivkovic, Jakov; Lembacher-Fadum, Christian; Breinbauer, Rolf","Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460","A rapid and efficient one-pot method for the reduction of N-protected α-amino acids to chiral α-amino aldehydes using CDI/DIBAL-H | Ivkovic, Jakov; Lembacher-Fadum, Christian; Breinbauer, Rolf | Organic & Biomolecular Chemistry (2015), 13(42), 10456-10460",15761-38-3,79069-50-4,"530-62-1, 1191-15-7, 141-78-6",,"75-09-2, 108-88-3",,,,,,,3,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""15761-38-3"", ""smiles"": ""C[C@H](NC(=O)OC(C)(C)C)C(=O)O""}]","[{""index"": 1, ""cas_rn"": ""79069-50-4"", ""yield_pct"": ""87"", ""smiles"": ""C[C@@H](C=O)NC(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""530-62-1""}, {""index"": 2, ""cas_rn"": ""1191-15-7""}, {""index"": 3, ""cas_rn"": ""141-78-6""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]",,
31-517-CAS-9590473,31-517-CAS-9590473,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,80,,,CCOC(=O)c1ccccc1,O=Cc1ccccc1,CCOC(=O)c1ccccc1>>O=Cc1ccccc1,Lithium diisobutylmorpholinoaluminum hydride (LDBMOA) as an effective partial reducing agent for tertiary amides and nitriles,"Kim, Yu Ri; An, Duk Keun","Bulletin of the Korean Chemical Society (2012), 33(12), 4194-4196","Lithium diisobutylmorpholinoaluminum hydride (LDBMOA) as an effective partial reducing agent for tertiary amides and nitriles | Kim, Yu Ri; An, Duk Keun | Bulletin of the Korean Chemical Society (2012), 33(12), 4194-4196",93-89-0,100-52-7,"1422274-72-3, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""93-89-0"", ""smiles"": ""CCOC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-52-7"", ""yield_pct"": ""80"", ""smiles"": ""O=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1422274-72-3""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""110-54-3""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",alternative preparation shown,
31-517-CAS-9708593,31-517-CAS-9708593,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,81,,,CCOC(=O)C1CCCCC1,O=CC1CCCCC1,CCOC(=O)C1CCCCC1>>O=CC1CCCCC1,New method for synthesis of aldehydes from esters by sodium diisobutyl-t-butoxyaluminum hydride,"Song, Jung In; An, Duk Keun","Chemistry Letters (2007), 36(7), 886-887","New method for synthesis of aldehydes from esters by sodium diisobutyl-t-butoxyaluminum hydride | Song, Jung In; An, Duk Keun | Chemistry Letters (2007), 36(7), 886-887",3289-28-9,2043-61-0,"948899-53-4, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""3289-28-9"", ""smiles"": ""CCOC(=O)C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""2043-61-0"", ""yield_pct"": ""81"", ""smiles"": ""O=CC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""948899-53-4""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""110-54-3""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",in-situ generated reagent,
31-517-CAS-9825444,31-517-CAS-9825444,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,85,,,COc1ccc(C(=O)OC(C)C)cc1,COc1ccc(C=O)cc1,COc1ccc(C(=O)OC(C)C)cc1>>COc1ccc(C=O)cc1,"Lithium diisobutyl-t-butoxyaluminum hydride, a new and efficient reducing agent for the conversion of esters to aldehydes","Kim, Min Sung; Choi, Young Mi; An, Duk Keun","Tetrahedron Letters (2007), 48(29), 5061-5064","Lithium diisobutyl-t-butoxyaluminum hydride, a new and efficient reducing agent for the conversion of esters to aldehydes | Kim, Min Sung; Choi, Young Mi; An, Duk Keun | Tetrahedron Letters (2007), 48(29), 5061-5064",6938-38-1,123-11-5,"77299-63-9, 7647-01-0",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""6938-38-1"", ""smiles"": ""COc1ccc(C(=O)OC(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""123-11-5"", ""yield_pct"": ""85"", ""smiles"": ""COc1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""77299-63-9""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""110-54-3""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-24716133,31-614-CAS-24716133,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,16,,,COC(=O)c1ccc(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc1-c1cc(OC)ccc1OC,COc1ccc(OC)c(-c2cc(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)ccc2C=O)c1,COC(=O)c1ccc(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc1-c1cc(OC)ccc1OC>>COc1ccc(OC)c(-c2cc(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)ccc2C=O)c1,SARs for the Antiparasitic Plant Metabolite Pulchrol. 3. Combinations of New Substituents in A/B-Rings and A/C-Rings,"Terrazas, Paola; Salamanca, Efrain; Davila, Marcelo; Manner, Sophie; Gimenez, Alberto; Sterner, Olov","Molecules (2021), 26(13), 3944","SARs for the Antiparasitic Plant Metabolite Pulchrol. 3. Combinations of New Substituents in A/B-Rings and A/C-Rings | Terrazas, Paola; Salamanca, Efrain; Davila, Marcelo; Manner, Sophie; Gimenez, Alberto; Sterner, Olov | Molecules (2021), 26(13), 3944",1610434-47-3,3055126-24-1,"110-91-8, 1191-15-7",,109-99-9,,,,,,,1,1,16,,,,,,,"{""1"": 16}","[{""index"": 1, ""cas_rn"": ""1610434-47-3"", ""smiles"": ""COC(=O)c1ccc(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc1-c1cc(OC)ccc1OC""}]","[{""index"": 1, ""cas_rn"": ""3055126-24-1"", ""yield_pct"": ""16"", ""smiles"": ""COc1ccc(OC)c(-c2cc(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)ccc2C=O)c1""}]","[{""index"": 1, ""cas_rn"": ""110-91-8""}, {""index"": 2, ""cas_rn"": ""1191-15-7""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}]",incremental addition,
31-614-CAS-24777601,31-614-CAS-24777601,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,99,,,CCOC(=O)C[C@H](CCl)O[Si](C)(C)C(C)(C)C,CC(C)(C)[Si](C)(C)O[C@@H](CCl)CC=O,CCOC(=O)C[C@H](CCl)O[Si](C)(C)C(C)(C)C>>CC(C)(C)[Si](C)(C)O[C@@H](CCl)CC=O,Formal synthesis of Gram-negative antibiotic negamycin,"Zhang, Shiju; Li, Xiaotong; Wang, Yan; Zheng, Yucong; Han, Shiqing; Yu, Huilei; Huang, Shahua","Youji Huaxue (2020), 40(2), 521-527","Formal synthesis of Gram-negative antibiotic negamycin | Zhang, Shiju; Li, Xiaotong; Wang, Yan; Zheng, Yucong; Han, Shiqing; Yu, Huilei; Huang, Shahua | Youji Huaxue (2020), 40(2), 521-527",199613-61-1,119136-98-0,"1191-15-7, 67-56-1, 304-59-6",7732-18-5,"108-88-3, 7732-18-5",,,,,,,3,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""199613-61-1"", ""smiles"": ""CCOC(=O)C[C@H](CCl)O[Si](C)(C)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""119136-98-0"", ""yield_pct"": ""99"", ""smiles"": ""CC(C)(C)[Si](C)(C)O[C@@H](CCl)CC=O""}]","[{""index"": 1, ""cas_rn"": ""1191-15-7""}, {""index"": 2, ""cas_rn"": ""67-56-1""}, {""index"": 3, ""cas_rn"": ""304-59-6""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-614-CAS-31324179,31-614-CAS-31324179,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,,,,COC(=O)C1Cc2ncccc2CN1C(=O)OC(C)(C)C,CC(C)(C)OC(=O)N1Cc2cccnc2CC1C=O,COC(=O)C1Cc2ncccc2CN1C(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N1Cc2cccnc2CC1C=O,Synthesis and Evaluation of Novel Tetrahydronaphthyridine CXCR4 Antagonists with Improved Drug-like Profiles,"Jecs, Edgars; Tahirovic, Yesim A.; Wilson, Robert J.; Miller, Eric J.; Kim, Michelle; Truax, Valarie; Nguyen, Huy H.; Akins, Nicholas S.; Saindane, Manohar; Wang, Tao; Sum, Chi S.; Cvijic, Mary E.; Schroeder, Gretchen M.; Burton, Samantha L.; Derdeyn, Cynthia A.; Xu, Lingjie; Jiang, Yi; Wilson, Lawrence J.; Liotta, Dennis C.","Journal of Medicinal Chemistry (2022), 65(5), 4058-4084","Synthesis and Evaluation of Novel Tetrahydronaphthyridine CXCR4 Antagonists with Improved Drug-like Profiles | Jecs, Edgars; Tahirovic, Yesim A.; Wilson, Robert J.; Miller, Eric J.; Kim, Michelle; Truax, Valarie; Nguyen, Huy H.; Akins, Nicholas S.; Saindane, Manohar; Wang, Tao; Sum, Chi S.; Cvijic, Mary E.; Schroeder, Gretchen M.; Burton, Samantha L.; Derdeyn, Cynthia A.; Xu, Lingjie; Jiang, Yi; Wilson, Lawrence J.; Liotta, Dennis C. | Journal of Medicinal Chemistry (2022), 65(5), 4058-4084",2227423-36-9,2227428-62-6,"1191-15-7, 67-56-1, 304-59-6",,108-88-3,,,,,,,2,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""2227423-36-9"", ""smiles"": ""COC(=O)C1Cc2ncccc2CN1C(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2227428-62-6"", ""smiles"": ""CC(C)(C)OC(=O)N1Cc2cccnc2CC1C=O""}]","[{""index"": 1, ""cas_rn"": ""1191-15-7""}, {""index"": 2, ""cas_rn"": ""67-56-1""}, {""index"": 3, ""cas_rn"": ""304-59-6""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]",,
31-614-CAS-31324198,31-614-CAS-31324198,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,,,,COC(=O)C1Cc2cccnc2CN1C(=O)OC(C)(C)C,CC(C)(C)OC(=O)N1Cc2ncccc2CC1C=O,COC(=O)C1Cc2cccnc2CN1C(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N1Cc2ncccc2CC1C=O,Synthesis and Evaluation of Novel Tetrahydronaphthyridine CXCR4 Antagonists with Improved Drug-like Profiles,"Jecs, Edgars; Tahirovic, Yesim A.; Wilson, Robert J.; Miller, Eric J.; Kim, Michelle; Truax, Valarie; Nguyen, Huy H.; Akins, Nicholas S.; Saindane, Manohar; Wang, Tao; Sum, Chi S.; Cvijic, Mary E.; Schroeder, Gretchen M.; Burton, Samantha L.; Derdeyn, Cynthia A.; Xu, Lingjie; Jiang, Yi; Wilson, Lawrence J.; Liotta, Dennis C.","Journal of Medicinal Chemistry (2022), 65(5), 4058-4084","Synthesis and Evaluation of Novel Tetrahydronaphthyridine CXCR4 Antagonists with Improved Drug-like Profiles | Jecs, Edgars; Tahirovic, Yesim A.; Wilson, Robert J.; Miller, Eric J.; Kim, Michelle; Truax, Valarie; Nguyen, Huy H.; Akins, Nicholas S.; Saindane, Manohar; Wang, Tao; Sum, Chi S.; Cvijic, Mary E.; Schroeder, Gretchen M.; Burton, Samantha L.; Derdeyn, Cynthia A.; Xu, Lingjie; Jiang, Yi; Wilson, Lawrence J.; Liotta, Dennis C. | Journal of Medicinal Chemistry (2022), 65(5), 4058-4084",2227591-85-5,2702322-80-1,"1191-15-7, 67-56-1, 304-59-6",,108-88-3,,,,,,,2,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""2227591-85-5"", ""smiles"": ""COC(=O)C1Cc2cccnc2CN1C(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2702322-80-1"", ""smiles"": ""CC(C)(C)OC(=O)N1Cc2ncccc2CC1C=O""}]","[{""index"": 1, ""cas_rn"": ""1191-15-7""}, {""index"": 2, ""cas_rn"": ""67-56-1""}, {""index"": 3, ""cas_rn"": ""304-59-6""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]",,
31-614-CAS-31324213,31-614-CAS-31324213,Reaction_20251106_1710.rdf,DIBAL‑H Partial reductions,,,,COC(=O)C1Cc2nccnc2CN1C(=O)OC(C)(C)C,CC(C)(C)OC(=O)N1Cc2nccnc2CC1C=O,COC(=O)C1Cc2nccnc2CN1C(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N1Cc2nccnc2CC1C=O,Synthesis and Evaluation of Novel Tetrahydronaphthyridine CXCR4 Antagonists with Improved Drug-like Profiles,"Jecs, Edgars; Tahirovic, Yesim A.; Wilson, Robert J.; Miller, Eric J.; Kim, Michelle; Truax, Valarie; Nguyen, Huy H.; Akins, Nicholas S.; Saindane, Manohar; Wang, Tao; Sum, Chi S.; Cvijic, Mary E.; Schroeder, Gretchen M.; Burton, Samantha L.; Derdeyn, Cynthia A.; Xu, Lingjie; Jiang, Yi; Wilson, Lawrence J.; Liotta, Dennis C.","Journal of Medicinal Chemistry (2022), 65(5), 4058-4084","Synthesis and Evaluation of Novel Tetrahydronaphthyridine CXCR4 Antagonists with Improved Drug-like Profiles | Jecs, Edgars; Tahirovic, Yesim A.; Wilson, Robert J.; Miller, Eric J.; Kim, Michelle; Truax, Valarie; Nguyen, Huy H.; Akins, Nicholas S.; Saindane, Manohar; Wang, Tao; Sum, Chi S.; Cvijic, Mary E.; Schroeder, Gretchen M.; Burton, Samantha L.; Derdeyn, Cynthia A.; Xu, Lingjie; Jiang, Yi; Wilson, Lawrence J.; Liotta, Dennis C. | Journal of Medicinal Chemistry (2022), 65(5), 4058-4084",2761009-46-3,1824292-07-0,"1191-15-7, 67-56-1, 304-59-6",,108-88-3,,,,,,,2,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""2761009-46-3"", ""smiles"": ""COC(=O)C1Cc2nccnc2CN1C(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""1824292-07-0"", ""smiles"": ""CC(C)(C)OC(=O)N1Cc2nccnc2CC1C=O""}]","[{""index"": 1, ""cas_rn"": ""1191-15-7""}, {""index"": 2, ""cas_rn"": ""67-56-1""}, {""index"": 3, ""cas_rn"": ""304-59-6""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]",,
