reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-001-CAS-14203887,31-001-CAS-14203887,Reaction_20251106_1107.rdf,Anhydride coupling,70,,,CCCCN.O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1,CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,CCCCN.O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1>>CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O,"New succinamic acids, -γ-lactones, and -succinimides from (3-perfluoroalkyl-2-iodoalkyl)succinic acid anhydrides and amines","Brace, Neal O.; Mull, Steven G.","Journal of Fluorine Chemistry (2006), 127(1), 108-125","New succinamic acids, -γ-lactones, and -succinimides from (3-perfluoroalkyl-2-iodoalkyl)succinic acid anhydrides and amines | Brace, Neal O.; Mull, Steven G. | Journal of Fluorine Chemistry (2006), 127(1), 108-125","109-73-9, 674786-55-1",915798-04-8,,,"67-66-3, 108-88-3",,,,,,,2,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""109-73-9"", ""smiles"": ""CCCCN""}, {""index"": 2, ""cas_rn"": ""674786-55-1"", ""smiles"": ""O=C1CC(CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1""}]","[{""index"": 1, ""cas_rn"": ""915798-04-8"", ""yield_pct"": ""70"", ""smiles"": ""CCCCN1C(=O)CC(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-66-3""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]","Dean-Stark trap used in stage 2, other product also detected",
31-614-CAS-41866398,31-614-CAS-41866398,Reaction_20251106_1106.rdf,Anhydride coupling,99,,,O=C(OC(=O)C(F)(F)F)C(F)(F)F.CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1,CCOC(=O)c1ccc(NC(=O)C(F)(F)F)c(C[N+](=O)[O-])c1,O=C(OC(=O)C(F)(F)F)C(F)(F)F.CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1>>CCOC(=O)c1ccc(NC(=O)C(F)(F)F)c(C[N+](=O)[O-])c1,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","407-25-0, 3057494-99-9",3057495-67-4,,,75-09-2,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""407-25-0"", ""smiles"": ""O=C(OC(=O)C(F)(F)F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""3057494-99-9"", ""smiles"": ""CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1""}]","[{""index"": 1, ""cas_rn"": ""3057495-67-4"", ""yield_pct"": ""99"", ""smiles"": ""CCOC(=O)c1ccc(NC(=O)C(F)(F)F)c(C[N+](=O)[O-])c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866399,31-614-CAS-41866399,Reaction_20251106_1106 (1).rdf,Anhydride coupling,85,,,O=C(OC(=O)C(F)F)C(F)F.Nc1ccc(C(F)(F)F)cc1C[N+](=O)[O-],O=C(Nc1ccc(C(F)(F)F)cc1C[N+](=O)[O-])C(F)F,O=C(OC(=O)C(F)F)C(F)F.Nc1ccc(C(F)(F)F)cc1C[N+](=O)[O-]>>O=C(Nc1ccc(C(F)(F)F)cc1C[N+](=O)[O-])C(F)F,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","401-67-2, 3057494-97-7",3057495-57-2,,,75-09-2,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""401-67-2"", ""smiles"": ""O=C(OC(=O)C(F)F)C(F)F""}, {""index"": 2, ""cas_rn"": ""3057494-97-7"", ""smiles"": ""Nc1ccc(C(F)(F)F)cc1C[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""3057495-57-2"", ""yield_pct"": ""85"", ""smiles"": ""O=C(Nc1ccc(C(F)(F)F)cc1C[N+](=O)[O-])C(F)F""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866400,31-614-CAS-41866400,Reaction_20251106_1106.rdf,Anhydride coupling,98,,,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1,CCOC(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)F)c(C[N+](=O)[O-])c1,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1>>CCOC(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)F)c(C[N+](=O)[O-])c1,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","356-42-3, 3057494-99-9",3057495-68-5,,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""356-42-3"", ""smiles"": ""O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""3057494-99-9"", ""smiles"": ""CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1""}]","[{""index"": 1, ""cas_rn"": ""3057495-68-5"", ""yield_pct"": ""98"", ""smiles"": ""CCOC(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)F)c(C[N+](=O)[O-])c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866401,31-614-CAS-41866401,Reaction_20251106_1106.rdf,Anhydride coupling,97,,,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-],O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)C(F)(F)F,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]>>O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)C(F)(F)F,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","356-42-3, 3057495-01-6",3057495-75-4,,,75-09-2,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""356-42-3"", ""smiles"": ""O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""3057495-01-6"", ""smiles"": ""Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""3057495-75-4"", ""yield_pct"": ""97"", ""smiles"": ""O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)C(F)(F)F""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866402,31-614-CAS-41866402,Reaction_20251106_1106.rdf,Anhydride coupling,99,,,O=C(OC(=O)C(F)F)C(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-],O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)F,O=C(OC(=O)C(F)F)C(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]>>O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)F,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","401-67-2, 3057495-01-6",3057495-72-1,,,75-09-2,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""401-67-2"", ""smiles"": ""O=C(OC(=O)C(F)F)C(F)F""}, {""index"": 2, ""cas_rn"": ""3057495-01-6"", ""smiles"": ""Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""3057495-72-1"", ""yield_pct"": ""99"", ""smiles"": ""O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)F""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866404,31-614-CAS-41866404,Reaction_20251106_1106 (1).rdf,Anhydride coupling,90,,,O=C(OC(=O)C(F)(F)F)C(F)(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-],O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)F,O=C(OC(=O)C(F)(F)F)C(F)(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]>>O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)F,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","407-25-0, 3057495-01-6",3057495-73-2,,,75-09-2,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""407-25-0"", ""smiles"": ""O=C(OC(=O)C(F)(F)F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""3057495-01-6"", ""smiles"": ""Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""3057495-73-2"", ""yield_pct"": ""90"", ""smiles"": ""O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)F""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866406,31-614-CAS-41866406,Reaction_20251106_1106.rdf,Anhydride coupling,98,,,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F.CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1,CCOC(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(C[N+](=O)[O-])c1,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F.CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1>>CCOC(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(C[N+](=O)[O-])c1,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","336-59-4, 3057494-99-9",3057495-70-9,,,75-09-2,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""336-59-4"", ""smiles"": ""O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""3057494-99-9"", ""smiles"": ""CCOC(=O)c1ccc(N)c(C[N+](=O)[O-])c1""}]","[{""index"": 1, ""cas_rn"": ""3057495-70-9"", ""yield_pct"": ""98"", ""smiles"": ""CCOC(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(C[N+](=O)[O-])c1""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41866410,31-614-CAS-41866410,Reaction_20251106_1106.rdf,Anhydride coupling,95,,,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-],O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)F,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F.Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]>>O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)F,Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides,"Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F.","Journal of Organic Chemistry (2024), 89(19), 14028-14037","Metal-Free Synthesis of 2-(per)Fluoroalkyl-3-nitro Indoles via Intramolecular Cyclization of Amides | Sterligov, Grigorii K.; Rasskazova, Maria A.; Drokin, Egor A.; Isaeva, Dilshodakhon K.; Ageshina, Alexandra A.; Rzhevskiy, Sergey A.; Shurupova, Olga V.; Topchiy, Maxim A.; Minaeva, Lidiya I.; Asachenko, Andrey F. | Journal of Organic Chemistry (2024), 89(19), 14028-14037","336-59-4, 3057495-01-6",3057495-77-6,,,75-09-2,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""336-59-4"", ""smiles"": ""O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F""}, {""index"": 2, ""cas_rn"": ""3057495-01-6"", ""smiles"": ""Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""3057495-77-6"", ""yield_pct"": ""95"", ""smiles"": ""O=C(Nc1ccc([N+](=O)[O-])cc1C[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)F""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-614-CAS-41960209,31-614-CAS-41960209,Reaction_20251106_1106 (1).rdf,Anhydride coupling,90,,,O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O.CCCCN,CCCCN1C(=O)c2ccc(C(=O)O)c3c(C(=O)O)ccc(c23)C1=O,O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O.CCCCN>>CCCCN1C(=O)c2ccc(C(=O)O)c3c(C(=O)O)ccc(c23)C1=O,Palladium-catalyzed Double Decarboxylative [3 + 2] Annulation of Naphthalic Anhydrides with Internal Alkynes,"Kanganavaree, Chaipot; Kantarod, Kritchasorn; Worakul, Thanapat; Soorukram, Darunee; Kuhakarn, Chutima; Chakarawet, Khetpakorn; Wattanathana, Worawat; Surawatanawong, Panida; Reutrakul, Vichai; Leowanawat, Pawaret","Journal of Organic Chemistry (2024), 89(20), 15083-15090","Palladium-catalyzed Double Decarboxylative [3 + 2] Annulation of Naphthalic Anhydrides with Internal Alkynes | Kanganavaree, Chaipot; Kantarod, Kritchasorn; Worakul, Thanapat; Soorukram, Darunee; Kuhakarn, Chutima; Chakarawet, Khetpakorn; Wattanathana, Worawat; Surawatanawong, Panida; Reutrakul, Vichai; Leowanawat, Pawaret | Journal of Organic Chemistry (2024), 89(20), 15083-15090","81-30-1, 109-73-9",1246364-55-5,1310-58-3,,7732-18-5,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""81-30-1"", ""smiles"": ""O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O""}, {""index"": 2, ""cas_rn"": ""109-73-9"", ""smiles"": ""CCCCN""}]","[{""index"": 1, ""cas_rn"": ""1246364-55-5"", ""yield_pct"": ""90"", ""smiles"": ""CCCCN1C(=O)c2ccc(C(=O)O)c3c(C(=O)O)ccc(c23)C1=O""}]","[{""index"": 1, ""cas_rn"": ""1310-58-3""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",literature preparation,
31-614-CAS-41960215,31-614-CAS-41960215,Reaction_20251106_1106 (2).rdf,Anhydride coupling,75,,,CCCCCCCCN.CCCCOC(=O)c1ccc2c3ccc4c5c(ccc(c6ccc(C(=O)OCCCC)c1c26)c53)C(=O)OC4=O,CCCCCCCCN1C(=O)c2ccc3c4ccc(C(=O)OCCCC)c5c(C(=O)OCCCC)ccc(c6ccc(c2c36)C1=O)c54,CCCCCCCCN.CCCCOC(=O)c1ccc2c3ccc4c5c(ccc(c6ccc(C(=O)OCCCC)c1c26)c53)C(=O)OC4=O>>CCCCCCCCN1C(=O)c2ccc3c4ccc(C(=O)OCCCC)c5c(C(=O)OCCCC)ccc(c6ccc(c2c36)C1=O)c54,Palladium-catalyzed Double Decarboxylative [3 + 2] Annulation of Naphthalic Anhydrides with Internal Alkynes,"Kanganavaree, Chaipot; Kantarod, Kritchasorn; Worakul, Thanapat; Soorukram, Darunee; Kuhakarn, Chutima; Chakarawet, Khetpakorn; Wattanathana, Worawat; Surawatanawong, Panida; Reutrakul, Vichai; Leowanawat, Pawaret","Journal of Organic Chemistry (2024), 89(20), 15083-15090","Palladium-catalyzed Double Decarboxylative [3 + 2] Annulation of Naphthalic Anhydrides with Internal Alkynes | Kanganavaree, Chaipot; Kantarod, Kritchasorn; Worakul, Thanapat; Soorukram, Darunee; Kuhakarn, Chutima; Chakarawet, Khetpakorn; Wattanathana, Worawat; Surawatanawong, Panida; Reutrakul, Vichai; Leowanawat, Pawaret | Journal of Organic Chemistry (2024), 89(20), 15083-15090","111-86-4, 1470407-14-7",1593967-60-2,,,68-12-2,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""111-86-4"", ""smiles"": ""CCCCCCCCN""}, {""index"": 2, ""cas_rn"": ""1470407-14-7"", ""smiles"": ""CCCCOC(=O)c1ccc2c3ccc4c5c(ccc(c6ccc(C(=O)OCCCC)c1c26)c53)C(=O)OC4=O""}]","[{""index"": 1, ""cas_rn"": ""1593967-60-2"", ""yield_pct"": ""75"", ""smiles"": ""CCCCCCCCN1C(=O)c2ccc3c4ccc(C(=O)OCCCC)c5c(C(=O)OCCCC)ccc(c6ccc(c2c36)C1=O)c54""}]",[],[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",literature preparation,
31-614-CAS-46099769,31-614-CAS-46099769,Reaction_20251106_1106 (1).rdf,Anhydride coupling,89,,,CC(=O)OC(C)=O.Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1,CC(=O)Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1,CC(=O)OC(C)=O.Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1>>CC(=O)Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1,"Synthesis, Antimicrobial Activity and Molecular Docking of New N-Acylated Derivatives of 5-(3-Phenoxyphenyl)-1,3,4-oxadiazol-2-amine","Md, Kadeer; Parangi, R. K.; Prabhakar, G.; Domala, R.","Russian Journal of General Chemistry (2025), 95(6), 1417-1423","Synthesis, Antimicrobial Activity and Molecular Docking of New N-Acylated Derivatives of 5-(3-Phenoxyphenyl)-1,3,4-oxadiazol-2-amine | Md, Kadeer; Parangi, R. K.; Prabhakar, G.; Domala, R. | Russian Journal of General Chemistry (2025), 95(6), 1417-1423","108-24-7, 2666397-71-1",3093610-95-5,110-86-1,,,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""108-24-7"", ""smiles"": ""CC(=O)OC(C)=O""}, {""index"": 2, ""cas_rn"": ""2666397-71-1"", ""smiles"": ""Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1""}]","[{""index"": 1, ""cas_rn"": ""3093610-95-5"", ""yield_pct"": ""89"", ""smiles"": ""CC(=O)Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1""}]","[{""index"": 1, ""cas_rn"": ""110-86-1""}]",[],[],,
31-614-CAS-46099771,31-614-CAS-46099771,Reaction_20251106_1106 (2).rdf,Anhydride coupling,82,,,CC(C)C(=O)OC(=O)C(C)C.Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1,CC(C)C(=O)Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1,CC(C)C(=O)OC(=O)C(C)C.Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1>>CC(C)C(=O)Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1,"Synthesis, Antimicrobial Activity and Molecular Docking of New N-Acylated Derivatives of 5-(3-Phenoxyphenyl)-1,3,4-oxadiazol-2-amine","Md, Kadeer; Parangi, R. K.; Prabhakar, G.; Domala, R.","Russian Journal of General Chemistry (2025), 95(6), 1417-1423","Synthesis, Antimicrobial Activity and Molecular Docking of New N-Acylated Derivatives of 5-(3-Phenoxyphenyl)-1,3,4-oxadiazol-2-amine | Md, Kadeer; Parangi, R. K.; Prabhakar, G.; Domala, R. | Russian Journal of General Chemistry (2025), 95(6), 1417-1423","97-72-3, 2666397-71-1",3093610-97-7,110-86-1,,,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""97-72-3"", ""smiles"": ""CC(C)C(=O)OC(=O)C(C)C""}, {""index"": 2, ""cas_rn"": ""2666397-71-1"", ""smiles"": ""Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1""}]","[{""index"": 1, ""cas_rn"": ""3093610-97-7"", ""yield_pct"": ""82"", ""smiles"": ""CC(C)C(=O)Nc1nnc(-c2cccc(Oc3ccccc3)c2)o1""}]","[{""index"": 1, ""cas_rn"": ""110-86-1""}]",[],[],,
