canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,stereochemical_changes,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
COc1ccc([Si](C)(C)O)cc1.FC(F)(F)c1ccc(Cl)cc1.[Na]>>COc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:d5db59da98f0f33a0e22ceec4b97261fe79b98e7282f372591444f156bef3404,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Cl): benzene (6-membered); ortho burden none (0/2); electron demand balanced
COc1ccc([Si](C)(C)O)cc1.Clc1ccc2c(c1)OCO2.[Na]>>COc1ccc(-c2ccc3c(c2)OCO3)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:3c35857d2fb2a2948a5d7e1aac229539e015a602826b51479640843302692100,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Cl): benzene (6-membered); ortho burden none (0/2); electron demand balanced
COc1ccc([Si](C)(C)O)cc1.Cc1ccc2ccc(Cl)cc2n1.[Na]>>COc1ccc(-c2ccc3ccc(C)nc3c2)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:3fe4df7be506f326e2cf155549e69276e012cd8cebbaf083d7be1afea1be3b21,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (HeteroAr–Cl): quinoline like (6/6-membered), heteroatoms N@fused other ring, fused; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
C[Si](C)(O)c1cccc2ccccc12.FC(F)(F)c1ccc(Cl)cc1.[Na]>>FC(F)(F)c1ccc(-c2cccc3ccccc23)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:d5db59da98f0f33a0e22ceec4b97261fe79b98e7282f372591444f156bef3404,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Cl): benzene (6-membered); ortho burden none (0/2); electron demand balanced
COc1ccc([Si](C)(C)O)cc1.Clc1cccnc1.[Na]>>COc1ccc(-c2cccnc2)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:7fb33c9719c0677f94c8a667337f33b2f6c301b0b3132820606ea8b8f397d189,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (HeteroAr–Cl): pyridine (6-membered), heteroatoms N@meta; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
CCO[Si](OCC)(OCC)c1ccccc1.COc1ccc(Cl)cc1>>COc1ccc(-c2ccccc2)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:6f51f9766e4671af5b2fc90cbb9f151f884f6924819fb18f902e42c36cf7f176,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Cl): benzene (6-membered); ortho burden none (0/2); electron demand balanced
CCO[Si](OCC)(OCC)c1ccc(OC)cc1.Fc1ccc(I)cc1>>COc1ccc(-c2ccc(F)cc2)cc1,C–I + C–Si → C–C; edits: C–I bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:91b0c97c9363dc573a98af63c7863e7cd0da3034d632709028e180e41a72859e,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–I): benzene (6-membered); ortho burden none (0/2); electron demand balanced
CCO[Si](OCC)(OCC)c1ccccc1.O=[N+]([O-])c1ccccc1Br>>O=[N+]([O-])c1ccccc1-c1ccccc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:8594f81b160a71ae55f9d1581cf48dfabfdf2701a4f0dbbd402df2fee301f151,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P2 (Ar–Br): benzene (6-membered); ortho burden medium (1/2); electron demand slightly poor
C=CC[Si](C)(C)C.Clc1ccnc2ccsc12>>C=CCc1ccnc2ccsc12,HeteroAr–Cl + R–SiR³ → HeteroAr–R; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,exact_reconstruction,c_c_transfer_coupling,RS3:31ff273d8417cc6636e3c81e698ab129d47c401713b5a5a2d7a88b85dff9b3c4,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,C=C [alkene] (d=1); HetAr–N [heteroaryl nitrogen] (d=3); HetAr–S [heteroaryl sulfur] (d=2),"transfer partner: primary alkyl, allylic; access open; center polarization balanced; beta-H present | electrophile: ambiguous fused system (5/6-membered), heteroatoms S@fused other ring,N@para, fused; ortho burden none (0/2); electron demand balanced; potential catalyst coordination"
CC(C)(C)c1ccc(Br)cc1.CCO[Si](OCC)(OCC)c1ccc(OC)cc1>>COc1ccc(-c2ccc(C(C)(C)C)cc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:0a880c14161060b940978375f17c8ca6576f85f10bea277fd68a9b63085126c7,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand balanced
Brc1ccncc1.CO[Si](OC)(OC)c1ccccc1>>c1ccc(-c2ccncc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:d735c77f64779f875f3def8a3874dc335d8ab36b18dd5012ecf8276e07f3bd90,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (HeteroAr–Br): pyridine (6-membered), heteroatoms N@para; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
CO[Si](OC)(OC)c1ccc(C)cc1.N#Cc1ccc(Cl)cc1>>Cc1ccc(-c2ccc(C#N)cc2)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:6f51f9766e4671af5b2fc90cbb9f151f884f6924819fb18f902e42c36cf7f176,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Cl): benzene (6-membered); ortho burden none (0/2); electron demand balanced
CO[Si](OC)(OC)c1ccccc1.O=[N+]([O-])c1ccc(O)c(C=C(Br)Br)c1>>O=[N+]([O-])c1ccc2oc(-c3ccccc3)cc2c1,C=C + 2 × C–Br + C–C + C–O + C–Si + O–H → 2 × C:C + 2 × C:O + C–C; edits: C–Br bond cleavage; C–Br bond cleavage; C–Si bond cleavage; C=C → C:C; C–C → C:C; C–O → C:O; C:O bond formation; C–C bond formation; O–H loss,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:83a25eb414b1ab6fb26a2964fef219149cb705c70fdc597466501d37f4e22244,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,single_stage,eligible,insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P2 (Alkenyl–Br + Alkenyl–Br + Ar–OH + R₁HC=CR₂R₃): trisubstituted, aryl conjugated; access hindered; pi polarization balanced"
CC(=O)c1ccc(Br)cc1.CCO[Si](OCC)(OCC)c1ccc(C)cc1>>CC(=O)c1ccc(-c2ccc(C)cc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:ea4eda9acb71cbd05910a22123d9aaa372a47e9681e53010e0dfd1434c62bad7,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand slightly poor
CCO[Si](OCC)(OCC)c1ccc2[nH]ccc2c1.Clc1ccccc1Cl>>c1ccc(-c2ccc3[nH]ccc3c2)c(-c2ccc3[nH]ccc3c2)c1,,Hiyama coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.875,"{""C"":2,""N"":1}",,,,,,,,rejected,unresolved_retained,single_stage,ineligible,condition_identifier_uncertainty; insufficient_reactant_multiplicity; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
CO[Si](OC)(OC)c1ccccc1.COc1cccc(C=C(Br)Br)c1O>>COc1cccc2cc(-c3ccccc3)oc12,C=C + 2 × C–Br + C–C + C–O + C–Si + O–H → 2 × C:C + 2 × C:O + C–C; edits: C–Br bond cleavage; C–Br bond cleavage; C–Si bond cleavage; C=C → C:C; C–C → C:C; C–O → C:O; C:O bond formation; C–C bond formation; O–H loss,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:a34e1a6e73fed51ea4b6b2deabbaa846e21af8047044bffc78099c997bfb89ca,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,single_stage,eligible,insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P2 (Ar–OH + Alkenyl–Br + Alkenyl–Br + R₁HC=CR₂R₃): 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CO[Si](OC)(OC)c1ccccc1.Fc1ccc(CBr)cc1>>Fc1ccc(Cc2ccccc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:32990d8aff0079ec9a8920c14cf3b69e51821d19b0f102be8b60fb05a845483c,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (Benzyl–Br): primary alkyl, benzylic; access moderate (beta branches 1); center polarization balanced; beta-H absent"
CC(=O)c1ccc(Br)cc1.CCO[Si](OCC)(OCC)c1ccccc1>>CC(=O)c1ccc(-c2ccccc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:ea4eda9acb71cbd05910a22123d9aaa372a47e9681e53010e0dfd1434c62bad7,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P2 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand slightly poor
CO[Si](OC)(OC)c1ccccc1.Clc1cccs1>>c1ccc(-c2cccs2)cc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:34817dea313e5c78256273707ad097374343686656b8cd20b722c9a3b1a58483,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (HeteroAr–Cl): thiophene (5-membered), heteroatoms S@ortho; ortho burden none (0/2); electron demand slightly rich"
COc1ccc([Si](OC)(OC)OC)cc1.Cc1cccc(C)c1Br>>COc1ccc(-c2c(C)cccc2C)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:376d559da1e66c99a7870f97febe686e9a747446a18bb1f9a414e7de78593a9d,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Br): benzene (6-membered); ortho burden high (2/2); electron demand balanced
CO[Si](OC)(OC)c1ccccc1.Cc1ccc2ccccc2c1Br>>Cc1ccc2ccccc2c1-c1ccccc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:fb46809c7748da849094c753c582df77f0f1070bd4bbe96a6187909f1cdb784f,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (Ar–Br): naphthalene (6/6-membered), fused; ortho burden medium (1/2); electron demand balanced"
CCO[Si](OCC)(OCC)c1ccccc1.Oc1ccccc1C=C(Br)Br>>c1ccc(-c2cc3ccccc3o2)cc1,C=C + 2 × C–Br + C–C + C–O + C–Si + O–H → 2 × C:C + 2 × C:O + C–C; edits: C–Br bond cleavage; C–Br bond cleavage; C–Si bond cleavage; C=C → C:C; C–C → C:C; C–O → C:O; C:O bond formation; C–C bond formation; O–H loss,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:a2f9b19bc42333efeae6d9d494e2d011f57df2ad3bc8f785347383b20d1c6373,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,single_stage,eligible,insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P2 (Ar–OH + Alkenyl–Br + Alkenyl–Br + R₁HC=CR₂R₃): 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
CO[Si](OC)(OC)c1ccccc1.FC(F)(F)Oc1ccc(Br)cc1>>FC(F)(F)Oc1ccc(-c2ccccc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:0a880c14161060b940978375f17c8ca6576f85f10bea277fd68a9b63085126c7,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand balanced
CO[Si](OC)(OC)c1ccc(C)cc1.COc1cccc(Br)c1>>COc1cccc(-c2ccc(C)cc2)c1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:39d1b0136ac004bcf992f3bd3d59d61c1712b5e39f42dce05d1e0202fc54a19d,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand balanced
CCO[Si](OCC)(OCC)c1ccccc1.O=C(O)c1ccc(Br)cc1>>O=C(O)c1ccc(-c2ccccc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:0a880c14161060b940978375f17c8ca6576f85f10bea277fd68a9b63085126c7,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P2 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand balanced
BrCCC1CCCCC1.CO[Si](OC)(OC)c1ccccc1C>>Cc1ccccc1CCC1CCCCC1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:186da09f9ca03da61e3be839c77aecc77e3c0331ab6c62d44fd064d67f641861,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (R–Br + A–C–C–B): primary alkyl; access open; center polarization balanced; beta-H present
CCO[Si](OCC)(OCC)c1ccc(Cl)cc1.O=Cc1ccccc1Br>>O=Cc1ccccc1-c1ccc(Cl)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:bba12fdb323ff3e637e3aa2d841ad02f25768842bc3dbbeae268f33ee79beffd,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (Ar–Br): benzene (6-membered); ortho burden medium (1/2); electron demand slightly poor
CCO[Si](OCC)(OCC)c1ccc(OC)cc1.Clc1ccccc1Cl>>COc1ccc(-c2ccccc2-c2ccc(OC)cc2)cc1,,Hiyama coupling,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.954545,"{""C"":1}",,,,,,,,rejected,unresolved_retained,single_stage,ineligible,condition_identifier_uncertainty; insufficient_reactant_multiplicity; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
CC(=O)c1cccc(Br)c1.CCO[Si](OCC)(OCC)c1ccccc1>>CC(=O)c1cccc(-c2ccccc2)c1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:c83708b52b9193d00271570e13b1ef20e9b6f5f888f20fc7837feabf2e584b4a,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P2 (Ar–Br): benzene (6-membered); ortho burden none (0/2); electron demand slightly poor
CCCCC(O)c1ccccc1[Si](C)(C)C.N#Cc1ccc(I)cc1>>CCCCC(O)c1ccccc1-c1ccc(C#N)cc1,Ar¹–I + Ar²–SiR³ → Ar¹–Ar²; edits: C–I bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,exact_reconstruction,c_c_transfer_coupling,RS3:e68dfefb4cfce361093d249b99316e82122d09775e69c797affd1ce07868d9f3,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,R–C≡N [nitrile] (d=4); R–OH [alcohol] (d=2),transfer partner: benzene (6-membered); ortho burden high (1/2); electron demand balanced | electrophile: benzene (6-membered); ortho burden none (0/2); electron demand balanced
Brc1cccnc1.CCO[Si](OCC)(OCC)c1ccc(OC)cc1>>COc1ccc(-c2cccnc2)cc1,C–Br + C–Si → C–C; edits: C–Br bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:facb4e8a0503ca831984acc641cded6acc02cd9d13c8b0dc3198e48958163479,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (HeteroAr–Br): pyridine (6-membered), heteroatoms N@meta; ortho burden none (0/2); electron demand slightly poor; potential catalyst coordination"
CCO[Si](OCC)(OCC)c1ccccc1.Cc1cccnc1Cl>>Cc1cccnc1-c1ccccc1,C–Cl + C–Si → C–C; edits: C–Cl bond cleavage; C–Si bond cleavage; C–C bond formation,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:1117639da43c484f1a35518835dabba33f5b77aabc4f9ca6470cdd6dfbdc8df1,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,unresolved_retained,single_stage,eligible,condition_identifier_uncertainty; insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P2 (HeteroAr–Cl): pyridine (6-membered), heteroatoms N@ortho; ortho burden medium (1/2); electron demand electron poor; potential catalyst coordination"
CO[Si](OC)(OC)c1ccccc1.COc1ccc(C=C(Br)Br)c(O)c1>>COc1ccc2cc(-c3ccccc3)oc2c1,C=C + 2 × C–Br + C–C + C–O + C–Si + O–H → 2 × C:C + 2 × C:O + C–C; edits: C–Br bond cleavage; C–Br bond cleavage; C–Si bond cleavage; C=C → C:C; C–C → C:C; C–O → C:O; C:O bond formation; C–C bond formation; O–H loss,Hiyama coupling,,observed_edits,generic_graph_transformation,RS3:a2f9b19bc42333efeae6d9d494e2d011f57df2ad3bc8f785347383b20d1c6373,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,single_stage,eligible,insufficient_edit_evidence,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P2 (Ar–OH + Alkenyl–Br + Alkenyl–Br + R₁HC=CR₂R₃): 1 coordinate O, aryl delocalized; access moderate; lone-pair availability medium; 1 coordinate O-H; lone pair aryl delocalized/medium"
