source_row,reaction_type,example,rxn_smiles_clean,reactants_smiles,products_smiles,conditions,valid,evidence_quality,transformation_class,named_family,reaction_label,reaction_label_status,candidate_count,warnings,error
572,minisci_alkylation,,O=C(O)C12CC3CC(CC(C3)C1)C2.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>c1cc(C23CC4CC(CC(C4)C2)C3)ccn1,,,,True,unresolved,,,,unavailable,0,,
573,minisci_alkylation,,CC1(C(=O)O)CCCCC1.CCOC(=O)CC(C(=O)OCC)[n+]1ccccc1.CCOS(=O)(=O)[O-]>>CC1(c2ccncc2)CCCCC1,,,,True,unresolved,,,,unavailable,0,,
574,minisci_alkylation,,O=Cc1ccccc1.c1ccc2cnccc2c1>>O=C(c1ccccc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
575,minisci_alkylation,,O=Cc1ccc(F)cc1.c1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccc(F)cc1)c1ncc(-c2ccccc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
576,minisci_alkylation,,c1ccc2cnccc2c1.COc1ccc(C=O)cc1>>COc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
577,minisci_alkylation,,CC(C)CC=O.c1ccc(-c2cncc3ccccc23)cc1>>CC(C)CC(=O)c1ncc(-c2ccccc2)c2ccccc12,,,,True,unresolved,,,,unavailable,0,,
578,minisci_alkylation,,c1ccc2cnccc2c1.COc1ccc(C=O)c(OC)c1OC>>COc1ccc(C(=O)c2nccc3ccccc23)c(OC)c1OC,,,,True,unresolved,,,,unavailable,0,,
579,minisci_alkylation,,c1ccc2cnccc2c1.CCCCCCCC=O>>CCCCCCCC(=O)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
580,minisci_alkylation,,Cc1ccc(C=O)cc1.c1ccc2cnccc2c1>>Cc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
581,minisci_alkylation,,c1ccc2ncccc2c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
582,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1ccccc1F>>O=C(c1ccccc1F)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
583,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1ccccc1Br>>O=C(c1ccccc1Br)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
584,minisci_alkylation,,c1ccc2cnccc2c1.CCOc1ccc(C(=O)C(=O)O)cc1>>CCOc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
585,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
586,minisci_alkylation,,c1ccc2cnccc2c1.CSc1ccc(C(=O)C(=O)O)cc1>>CSc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
587,minisci_alkylation,,c1ccc2cnccc2c1.Cc1ccc(C(=O)C(=O)O)cc1>>Cc1ccc(C(=O)c2nccc3ccccc23)cc1,,,,True,unresolved,,,,unavailable,0,,
588,minisci_alkylation,,Cc1cc2ccccc2[nH]1.O=C(O)C(=O)c1ccccc1>>Cc1[nH]c2ccccc2c1C(=O)c1ccccc1,,,,True,unresolved,,,,unavailable,0,,
589,minisci_alkylation,,c1ccc2cnccc2c1.COc1cccc(C(=O)C(=O)O)c1>>COc1cccc(C(=O)c2nccc3ccccc23)c1,,,,True,unresolved,,,,unavailable,0,,
590,minisci_alkylation,,c1ccc2cnccc2c1.COc1ccc(C(=O)C(=O)O)c(OC)c1>>COc1ccc(C(=O)c2nccc3ccccc23)c(OC)c1,,,,True,unresolved,,,,unavailable,0,,
591,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1cccc(Br)c1>>O=C(c1cccc(Br)c1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
592,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1ccc(F)cc1>>O=C(c1ccc(F)cc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
593,minisci_alkylation,,c1ccc2cnccc2c1.Cc1ccccc1C(=O)C(=O)O>>Cc1ccccc1C(=O)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
594,minisci_alkylation,,O=C(O)C(=O)c1ccccc1.Brc1cccc2cnccc12>>O=C(c1ccccc1)c1nccc2c(Br)cccc12,,,,True,unresolved,,,,unavailable,0,,
595,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1cccs1>>O=C(c1cccs1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
596,minisci_alkylation,,c1ccc2cnccc2c1.CCOc1ccccc1C(=O)C(=O)O>>CCOc1ccccc1C(=O)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
597,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1ccc(Br)cc1>>O=C(c1ccc(Br)cc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
598,minisci_alkylation,,c1ccc2cnccc2c1.COc1ccc(C(=O)C(=O)O)cc1OC>>COc1ccc(C(=O)c2nccc3ccccc23)cc1OC,,,,True,unresolved,,,,unavailable,0,,
599,minisci_alkylation,,c1ccc2cnccc2c1.O=C(O)C(=O)c1ccsc1>>O=C(c1ccsc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
600,minisci_alkylation,,c1ccc2nccnc2c1.O=Cc1ccc2ccccc2n1>>O=C(c1ccc2ccccc2n1)c1cnc2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
601,minisci_alkylation,,c1ccc2cnccc2c1.NNC(=O)c1ccccc1>>O=C(c1ccccc1)c1nccc2ccccc12,,,,True,unresolved,,,,unavailable,0,,
602,minisci_alkylation,,NNC(=O)c1ccccc1.Brc1ccnc2ccccc12>>O=C(c1ccccc1)c1cc(Br)c2ccccc2n1,,,,True,reactant_grammar_only,,,(HeteroAr–Br + N–NH2) OR (HeteroAr–Br + R–C(O)–NHR) →,ambiguous_reactants,2,,
603,minisci_alkylation,,c1ccc2ncccc2c1.NNC(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
604,minisci_alkylation,,c1ccc2nccnc2c1.NNC(=O)c1ccccc1>>O=C(c1ccccc1)c1cnc2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
605,minisci_alkylation,,CCC(=O)O.Cc1ccc2cc(Cl)ccc2n1>>CCc1cc(C)nc2ccc(Cl)cc12,,,,True,unresolved,,,,unavailable,0,,
606,minisci_alkylation,,CC(=O)O.Cc1ccc2ccccc2n1>>Cc1cc(C)c2ccccc2n1,,,,True,unresolved,,,,unavailable,0,,
607,minisci_alkylation,,CC(=O)O.Cc1ccc2cccc([N+](=O)[O-])c2n1>>Cc1cc(C)c2cccc([N+](=O)[O-])c2n1,,,,True,unresolved,,,,unavailable,0,,
608,minisci_alkylation,,CC(=O)O.Cc1ccc2cc(C(F)(F)F)ccc2n1>>Cc1cc(C)c2cc(C(F)(F)F)ccc2n1,,,,True,unresolved,,,,unavailable,0,,
609,minisci_alkylation,,CCC(=O)O.Cc1ccc2cc(F)ccc2n1>>CCc1cc(C)nc2ccc(F)cc12,,,,True,unresolved,,,,unavailable,0,,
610,minisci_alkylation,,CC(=O)O.Cc1ccc2cc(F)ccc2n1>>Cc1cc(C)c2cc(F)ccc2n1,,,,True,unresolved,,,,unavailable,0,,
611,minisci_alkylation,,O=C(O)CCc1ccccc1.Cc1ccc2cc(F)ccc2n1>>Cc1cc(CCc2ccccc2)c2cc(F)ccc2n1,,,,True,unresolved,,,,unavailable,0,,
612,Azo reduction,Azobenzene hydrogenation,c1ccc([N:1]=[N:2]c2ccccc2)cc1>>[NH2:1]c1ccccc1.[NH2:2]c1ccccc1,c1ccc([N:1]=[N:2]c2ccccc2)cc1,[NH2:1]c1ccccc1.[NH2:2]c1ccccc1,"H2, Pd/C",True,validated_atom_mapping,,,N=N bond cleavage; 4 × H gain at N,mapped_edit_summary,0,MULTIPLE_PRODUCTS,
613,Disulfide reduction,Dimethyl disulfide cleavage,C[S:1][S:2]C>>C[SH:1].C[SH:2],C[S:1][S:2]C,C[SH:1].C[SH:2],DTT,True,validated_atom_mapping,,,S–S bond cleavage; 2 × H gain at S,mapped_edit_summary,0,MULTIPLE_PRODUCTS,
614,Peroxide reduction,Dimethyl peroxide cleavage,C[O:1][O:2]C>>C[OH:1].C[OH:2],C[O:1][O:2]C,C[OH:1].C[OH:2],LiAlH4,True,validated_atom_mapping,,,O–O bond cleavage; 2 × H gain at O,mapped_edit_summary,0,MULTIPLE_PRODUCTS,
